"","groupID","featureID","exonBaseMean","dispersion","stat","pvalue","padj","Naive","Diff","log2fold_Diff_Naive","countData.1_C1P_S1","countData.11_F8P_Diff_S11","countData.3_F6_S3","countData.5_F8P_S5","countData.7_C1P_Diff_S7","countData.9_F6_Diff_S9"
"Nfat5:XM_030243681.2-3","Nfat5","XM_030243681.2-3",176.321915448271,0.00760079101169035,11.7242314868343,0.000616915197023813,0.0727294663601251,16.4213110270988,20.1166003912441,0.595118305210121,152,167,169,247,94,232
"Pkd1l3:XR_003947281.2-5","Pkd1l3","XR_003947281.2-5",9.94560520366367,0.0754187231366148,35.8414255373077,2.14047975057468e-09,3.50152801708426e-06,5.8336153457945,1.61141561108585,-3.71433811888903,6,0,24,28,2,2
"Aars:XM_006530922.2-15","Aars","XM_006530922.2-15",21729.8661556047,0.000170543557653952,11.9686501224686,0.000541031213232348,0.066953135445136,134.182370669507,135.507104595703,0.0499483193381174,16240,21693,17500,20101,38350,22185
"Aars:XM_006530922.2-22","Aars","XM_006530922.2-22",43602.9727433218,0.000615670299252457,39.9654205846947,2.58498744213923e-10,5.67969892764852e-07,166.1833472114,158.916731216297,-0.263945302466068,37480,41195,38084,46499,69471,39294
"Pdpr:XM_006531084.5-7","Pdpr","XM_006531084.5-7",538.929765342339,0.00105971268373068,11.5476471805995,0.000678350463651741,0.0768349786080806,30.0730884604646,32.5280830306368,0.237153737887951,400,596,442,592,634,640
"Glg1:NM_001368315.1-5","Glg1","NM_001368315.1-5",2255.63611959642,0.000380040308317681,19.7746939916537,8.71286521404397e-06,0.00352286320715782,61.7909432498429,58.8044805447193,-0.167461040604527,2417,1846,2099,2958,2579,1999
"Bcar1:NM_001198839.1-1","Bcar1","NM_001198839.1-1",260.116736129421,0.00243057018997303,16.676156338662,4.4334747055932e-05,0.0117308065725455,20.4278781900102,23.7730169757659,0.447941577247842,196,282,166,286,474,238
"Taf1c:NR_166169.1-9","Taf1c","NR_166169.1-9",646.240784719142,0.00110240751840005,10.795713969481,0.00101735367547367,0.0981589755828116,34.4278581535237,34.0474640530815,-0.0338731268218542,598,506,760,773,812,538
"Crispld2:NM_001310635.1-2","Crispld2","NM_001310635.1-2",18.6707809484883,0.0333054471552101,17.4977066864992,2.87654453936204e-05,0.00844916155111461,4.08242978610906,7.50488058354728,1.75959582461147,5,21,14,8,35,33
"Crispld2:NM_001310635.1-3","Crispld2","NM_001310635.1-3",10.7077916532765,0.0442213239965595,14.1954834613174,0.000164765520916834,0.0301191641021488,2.92889941984916,5.82649736268581,1.98632790798406,2,12,6,6,24,18
"Crispld2:NM_001310635.1-6","Crispld2","NM_001310635.1-6",10.2178761883456,0.0887183015843872,15.0878642100519,0.000102620904082251,0.021676417225811,2.24001656983734,5.87519324041389,2.78433235734085,4,12,4,0,13,28
"Crispld2:NM_001310635.1-7","Crispld2","NM_001310635.1-7",11.0554266622707,0.0358807569138618,20.5788909557144,5.72236193750034e-06,0.00255979181816171,2.60818219579693,5.9920416360541,2.402056454596,6,15,3,2,17,24
"Crispld2:NM_001310635.1-9","Crispld2","NM_001310635.1-9",7.06090701514185,0.065659829470849,10.7955425344616,0.00101744789583322,0.0981589755828116,2.23450125917523,4.7204157846914,2.15914042926168,3,10,5,0,13,12
"Crispld2:NM_030209.4-7","Crispld2","NM_030209.4-7",11.0554266622707,0.0358807569138618,20.5788909557144,5.72236193750034e-06,0.00255979181816171,2.60818219579693,5.9920416360541,2.402056454596,6,15,3,2,17,24
"Gse1:XM_006531145.5-12","Gse1","XM_006531145.5-12",6172.5509498119,0.000588897152519754,11.1238484393531,0.000852247719728652,0.0888944005468496,91.0241936148427,87.9346007203888,-0.135859571739276,4601,6055,5266,5064,8751,8207
"Gse1:XM_030243649.2-1","Gse1","XM_030243649.2-1",5125.26714246303,0.000566504179134336,101.065583627262,8.89877174292727e-24,9.97165215811329e-20,77.1324062542865,86.427266846627,0.429014074447608,3086,5688,3499,3022,8076,8147
"Gse1:XM_036154145.1-1","Gse1","XM_036154145.1-1",4420.94399902848,0.0007803509712527,98.5833608078981,3.11626651548492e-23,3.32569446468986e-19,71.8835476001072,82.163769495676,0.491287087457554,2573,4939,2967,2496,7050,7167
"Gse1:NM_198671.2-1","Gse1","NM_198671.2-1",4088.57909440124,0.00117679843141111,79.8144802896345,4.1126758759019e-19,2.30426032144001e-15,69.1377180945673,80.0007073759357,0.529468640394036,2341,4575,2721,2221,6580,6711
"Gse1:XM_030243648.1-1","Gse1","XM_030243648.1-1",26.9565900559458,0.0112199913985454,14.0750243518743,0.000175660902266909,0.0313938531018691,8.58062845260565,5.93116585962741,-1.0682433257263,27,21,31,33,25,27
"Gse1:XM_030243647.1-1","Gse1","XM_030243647.1-1",45.0934388009091,0.00922631444866066,46.7036430140186,8.25753577215687e-12,2.22966399337999e-08,11.9453895618404,6.79550290152648,-1.63439864882467,65,23,55,56,34,39
"Gse1:XM_006531149.5-1","Gse1","XM_006531149.5-1",289.222582381846,0.0121758124843377,117.587442963299,2.13477849501086e-27,3.41736866323121e-23,31.5488288231511,15.1199701583643,-2.17597481106045,348,138,391,561,177,162
"Gse1:NM_001145896.1-1","Gse1","NM_001145896.1-1",285.977880134482,0.0122291585401292,118.546843710316,1.31609054067623e-27,2.26886922571208e-23,31.4244168327258,14.9740881425519,-2.19230998958271,345,136,389,555,175,157
"Gm51556:XR_003947480.2-2","Gm51556","XR_003947480.2-2",333.451184989525,0.00673862529602147,14.0804648918983,0.000175153511820601,0.0313782406032377,23.5717732401875,25.3534266372078,0.216348190561758,233,329,229,247,590,451
"Gm27021:NM_001308449.1-1","Gm27021","NM_001308449.1-1",5164.94984277211,0.0217681645470262,11.1062106303484,0.000860391069499686,0.0892378406727765,91.8619430454795,77.2218503019217,-0.664216884150283,4649,4101,4953,5587,8939,4225
"Gm27021:NM_001308449.1-2","Gm27021","NM_001308449.1-2",144.595312998361,0.00852250538736646,20.7008344209277,5.36925990225678e-06,0.00243587235723578,15.3909918760836,16.9094444713574,0.274933763120309,85,135,109,96,288,196
"Gm27021:NM_001308449.1-3","Gm27021","NM_001308449.1-3",230.653234965596,0.0145662096850741,14.9121762319458,0.000112633652125524,0.0231796746361869,19.5997063337348,21.0884960080375,0.215500119764338,130,250,195,145,406,305
"Gm27021:NM_001308449.1-4","Gm27021","NM_001308449.1-4",480.568617602811,0.0134331150143608,11.6810023770966,0.000631415062340597,0.0737406586067422,29.1965291125926,29.4446057885201,0.0254296662339435,283,492,466,312,893,549
"Emc8:NM_010926.6-4","Emc8","NM_010926.6-4",3581.40220775226,0.00129121674883923,12.7238256539694,0.000361026485306938,0.051241753452561,72.699974619457,73.6867762099576,0.0485859705938108,2993,2994,3373,3894,6061,3161
"Mthfsd:NM_001372389.1-10","Mthfsd","NM_001372389.1-10",1044.9527220392,0.00843496777368478,18.2038122451319,1.98481150021886e-05,0.00648428658525583,47.6339071394817,38.4429757342394,-0.673296469618499,993,968,897,1649,943,979
"Fbxo31:XM_006531478.3-8","Fbxo31","XM_006531478.3-8",4433.47853709352,0.000576954929748203,14.3808434120124,0.000149313618432347,0.0281439217558693,81.1651833256203,78.2053251985679,-0.138535722489275,3967,3791,4139,5231,7019,3609
"Gm26812:XR_879278.3-1","Gm26812","XR_879278.3-1",17.5428537806919,0.0475712904411945,11.850874694779,0.000576342681286897,0.0696312061084907,3.76952414292563,6.52851239783001,1.58674548756442,8,35,4,5,27,27
"Slc7a5:NM_011404.3-2","Slc7a5","NM_011404.3-2",9926.01998780705,0.000122987472008211,11.8402426847919,0.000579642711294052,0.0698792183734502,105.643364227714,104.264507416173,-0.0564006574641081,7045,9481,7392,6810,19385,12146
"Banp:XM_017312899.2-1","Banp","XM_017312899.2-1",40.325335153031,0.0150057303417318,43.9146878031474,3.43005180167863e-11,8.44746372999565e-08,5.67227708020101,11.0587088225379,1.93271230963007,19,64,11,20,94,47
"Banp:XM_017312899.2-2","Banp","XM_017312899.2-2",66.4361304788027,0.0194912823803928,46.261740196073,1.03464722571319e-11,2.72797521995601e-08,7.2605957499982,14.1194835049039,1.92937662293279,15,127,25,43,113,87
"Banp:NM_016812.4-14","Banp","NM_016812.4-14",1740.78468029677,0.00265171609713483,11.373189831372,0.000745118051467547,0.0815272922732168,56.3078852017158,51.6145952847327,-0.285833453207655,1582,1586,1626,2587,1796,1562
"Zfp469:XM_011248576.4-2","Zfp469","XM_011248576.4-2",20.6860758304743,0.0234183150209209,31.5644739009732,1.92926997975776e-08,2.41549990487962e-05,3.41470970601173,7.2682383044089,2.18258580972964,2,51,6,6,33,27
"Zc3h18:NM_001310650.1-4","Zc3h18","NM_001310650.1-4",946.200595158984,0.00128552048858759,13.8914287657719,0.000193679714633233,0.0337549072662572,39.433074131618,42.6835725507698,0.247056925578056,826,901,758,1202,1242,943
"Ankrd11:NR_037865.1-3","Ankrd11","NR_037865.1-3",3543.47790733134,0.000961977611206329,17.1375727579563,3.47676699791662e-05,0.00975204858828644,75.1998443958143,70.243151207912,-0.245101648318503,3873,3058,3068,4530,3196,3849
"4933417D19Rik:NR_045849.1-2","4933417D19Rik","NR_045849.1-2",31.3782249310757,0.0155882206438568,13.6743759537224,0.000217400732409908,0.0365234860139293,7.13563154253328,8.50511229401121,0.508086919700817,19,34,26,44,46,28
"Fanca:XM_006530661.4-42","Fanca","XM_006530661.4-42",1069.29115235351,0.00141014118668412,16.1630212602589,5.81176581361938e-05,0.0143762943905925,45.3660344588135,41.4365306571562,-0.285024401101072,1024,923,1032,1437,1333,878
"Arv1:XM_011248496.3-6","Arv1","XM_011248496.3-6",169.532702361359,0.0161054081387748,12.0588688472934,0.000515465596465777,0.0649003040565926,15.49699233629,20.2421977728877,0.782669065648274,96,181,139,168,211,246
"Gm39283:NR_168709.1-2","Gm39283","NR_168709.1-2",56.0819714564209,0.0197993773217594,11.4196611997857,0.000726709460363659,0.0800319593565016,9.24998997010206,7.78411135020667,-0.499597349177418,16,74,8,20,82,142
"Gm31718:XR_004935167.1-1","Gm31718","XR_004935167.1-1",40.0831277736834,0.063380172573911,10.8873704886163,0.00096822185059806,0.0956329235800278,11.2731702719547,6.74143222070691,-1.48928088841111,40,31,47,18,46,58
"Nrp1:XM_006530768.4-11","Nrp1","XM_006530768.4-11",191.162852471767,0.0184997615685437,16.0259831935331,6.24791217593801e-05,0.0151213643788984,15.8794884500951,22.6701702272233,1.04564114245403,137,162,213,197,162,283
"Gm32856:NR_144501.1-2","Gm32856","NR_144501.1-2",52.6593578572641,0.0492271029540708,14.487768979806,0.000141072549621154,0.0271001350280586,8.18273471929876,12.1477269133273,1.14573765675098,35,69,38,63,45,69
"Gm32856:NR_144501.1-3","Gm32856","NR_144501.1-3",714.492862150658,0.0210117484027488,46.9928078921058,7.12476769475523e-12,1.94725983216424e-08,29.2942578449166,43.3394562665068,1.20107713349911,499,948,410,928,450,1067
"Gm32856:XM_036153710.1-2","Gm32856","XM_036153710.1-2",41.7713899649976,0.0562215778692608,17.0303868676486,3.67863741085406e-05,0.0101907350563503,6.87419540292458,11.2233868940416,1.42003288238194,37,70,18,40,36,49
"Gm32856:XM_030243225.2-2","Gm32856","XM_030243225.2-2",104.017826418503,0.0391030133708187,26.0670111488538,3.29770497590029e-07,0.000255071767232208,10.8920661962098,17.6365870031857,1.40411891229009,66,154,63,113,88,143
"Cwf19l2:XM_006509865.2-17","Cwf19l2","XM_006509865.2-17",117.782944927791,0.00622665051807377,17.0959127619231,3.55387050152425e-05,0.00993102967217089,13.1232388638231,16.78197238765,0.717270659758189,111,114,105,176,57,146
"Cfap300:NR_152397.1-3","Cfap300","NR_152397.1-3",115.868576852765,0.00335621312952587,12.5146637398214,0.00040377045087192,0.055345692389149,13.4307185306878,15.7636438834776,0.466918892607326,62,187,59,136,141,127
"Mtmr2:XR_004935597.1-17","Mtmr2","XR_004935597.1-17",286.499031496365,0.00389295145399864,20.2910215121107,6.65119702142743e-06,0.0028832102863891,25.3686905223524,20.8872735006908,-0.575381700769005,402,189,267,328,337,233
"LOC118567664:XM_036155427.1-3","LOC118567664","XM_036155427.1-3",19929.7870756386,0.0046903261031637,16.0830683948639,6.0623644521988e-05,0.0147687806878017,133.057596654374,130.413016221977,-0.100312027199241,22382,15534,18916,27534,21238,17038
"Mre11a:XM_030244083.2-14","Mre11a","XM_030244083.2-14",484.448831474505,0.00135286497174465,12.5974032799133,0.000386283044871888,0.0535380655753701,28.8770796658555,30.9916398485653,0.212752814659913,411,456,392,612,626,507
"Timm29:NM_178619.4-2","Timm29","NM_178619.4-2",12153.8351068909,0.00041218441444469,11.6106498190736,0.000655752370096125,0.0754836564630858,113.256920193909,113.992711644562,0.0292073563375741,11664,7666,11917,9639,22428,12817
"Ldlr:NM_010700.3-1","Ldlr","NM_010700.3-1",430.225838386165,0.00810283879948593,33.1971902613503,8.32707677887425e-09,1.15197910996534e-05,28.6422234813537,20.3615120630548,-1.01302340148825,800,63,728,620,240,131
"Ldlr:NM_010700.3-2","Ldlr","NM_010700.3-2",380.448923465644,0.0116800510396974,22.7677572436136,1.82807131010063e-06,0.00100662050496458,26.9041784026074,19.6529722405154,-0.92982873497733,683,62,629,581,263,87
"Ldlr:NM_010700.3-3","Ldlr","NM_010700.3-3",363.50175838112,0.0108061658606022,32.2778675519974,1.33626765017112e-08,1.72112041311955e-05,26.535582812156,18.3573741478351,-1.08888006738666,653,57,620,568,228,72
"Ldlr:NM_010700.3-4","Ldlr","NM_010700.3-4",755.821093316209,0.00743144769838371,38.2535109431439,6.21251990501598e-10,1.25433015628184e-06,37.3786707445205,27.0722402144353,-0.977134344245378,1324,148,1356,1076,473,169
"Ldlr:NM_010700.3-5","Ldlr","NM_010700.3-5",314.319986904153,0.0163276031322217,18.7935165607315,1.45661447115098e-05,0.00518992430799777,24.6211384957597,17.4868574677664,-1.00832986847401,556,51,581,427,211,64
"Ldlr:NM_010700.3-6","Ldlr","NM_010700.3-6",348.361496741508,0.00356338502362928,51.4553829825228,7.32428790726976e-13,2.31192695177739e-09,25.790802247903,18.6643750385582,-0.955355367085583,608,61,604,530,212,87
"Ldlr:NM_010700.3-11","Ldlr","NM_010700.3-11",629.216186101632,0.00091958283731604,10.9764464542402,0.000922772026071519,0.0929461604849287,31.5017933150718,33.506881589908,0.187139383364347,939,260,850,873,643,293
"Ldlr:NM_010700.3-12","Ldlr","NM_010700.3-12",743.417106462595,0.00230363219199328,12.3359945280842,0.000444307333863772,0.0586131224346718,33.9309186224469,36.6228177062788,0.233508854125603,1079,344,956,1073,720,385
"Ldlr:NM_010700.3-13","Ldlr","NM_010700.3-13",797.990441274241,0.00330071421527607,13.5045582246812,0.000237984665776988,0.0389025947492911,34.935506085624,38.1523098956673,0.270508889507765,1170,390,1018,1108,747,441
"Ldlr:NM_010700.3-14","Ldlr","NM_010700.3-14",958.965590098727,0.000906480889606262,16.6114612303018,4.58729704422312e-05,0.0120524373091674,38.3967069154328,40.7472587240808,0.184354565536157,1480,414,1273,1281,910,490
"Ldlr:NM_010700.3-18","Ldlr","NM_010700.3-18",4277.44725375262,0.000370668960146812,53.4199166352554,2.69352175539515e-13,8.87725354657166e-10,74.1608247940479,76.9635432364222,0.135342172770683,6411,1702,5871,5892,4063,2196
"Ldlr:NM_001252659.1-2","Ldlr","NM_001252659.1-2",375.946297826779,0.0131312741485715,21.2157799152127,4.10371914599853e-06,0.00197359830250466,26.7600812078296,19.501800467976,-0.936488026689376,673,61,623,576,263,83
"Kank2:NM_145611.4-12","Kank2","NM_145611.4-12",1026.58841211606,0.00193529498377196,18.0850537934207,2.11253203790151e-05,0.00671985751518643,40.4649543270645,43.9724776976973,0.26037212774817,1011,675,1236,1542,1182,726
"Ncapd3:XR_004935607.1-1","Ncapd3","XR_004935607.1-1",170.627099379927,0.00294946246977627,18.1374202916687,2.05522627784864e-05,0.00662738024183441,16.1836912530913,19.5262057697713,0.550127243147859,137,179,137,152,200,234
"Ncapd3:XM_006510698.5-1","Ncapd3","XM_006510698.5-1",170.627099379927,0.00294946246977627,18.1374202916687,2.05522627784864e-05,0.00662738024183441,16.1836912530912,19.5262057697713,0.550127243147861,137,179,137,152,200,234
"Ncapd3:NM_178113.4-1","Ncapd3","NM_178113.4-1",170.627099379927,0.00294946246977627,18.1374202916687,2.05522627784864e-05,0.00662738024183441,16.1836912530913,19.5262057697713,0.550127243147859,137,179,137,152,200,234
"Ncapd3:XM_036155410.1-1","Ncapd3","XM_036155410.1-1",170.627099379927,0.00294946246977627,18.1374202916687,2.05522627784864e-05,0.00662738024183441,16.1836912530912,19.5262057697713,0.550127243147858,137,179,137,152,200,234
"Gramd1b:XM_030244301.1-1","Gramd1b","XM_030244301.1-1",115.996867107903,0.0123422923587208,13.6690387137157,0.000218019520641142,0.0365408284035681,16.9518772329432,12.8104737498204,-0.816909648075941,142,73,137,130,134,94
"Gramd1b:XM_030244308.2-1","Gramd1b","XM_030244308.2-1",52.3897828021368,0.00660941333141904,17.166605527536,3.42402999032518e-05,0.00965244821662575,11.5763443127054,8.50056766736208,-0.895444745733921,59,38,55,78,54,39
"Gramd1b:XM_030244309.2-1","Gramd1b","XM_030244309.2-1",52.3897828021368,0.00660941333141904,17.166605527536,3.42402999032518e-05,0.00965244821662575,11.5763443127054,8.50056766736208,-0.895444745733921,59,38,55,78,54,39
"Gramd1b:XM_036154886.1-1","Gramd1b","XM_036154886.1-1",150.588591797727,0.00255452832559565,32.6205799692743,1.12022286046624e-08,1.47680297604512e-05,19.040967908969,14.7578211570803,-0.745427342990196,177,116,160,186,156,125
"Gramd1b:XM_030244312.2-2","Gramd1b","XM_030244312.2-2",168.171870952463,0.0101354134628178,19.906116386948,8.13396790065896e-06,0.00336955258432603,20.5013214048682,15.1924761578047,-0.878031535985847,197,111,217,187,174,137
"Gramd1b:XM_030244304.2-2","Gramd1b","XM_030244304.2-2",174.512575807424,0.00949395447343893,21.2227485706278,4.08882589695185e-06,0.00197321607014932,20.8809267777152,15.4815710878138,-0.877058457254586,202,114,223,200,184,141
"Gramd1b:XM_036154885.1-1","Gramd1b","XM_036154885.1-1",299.291082424324,0.00396708301703889,38.6268482442751,5.13082636829392e-10,1.08479706592213e-06,26.8290481293174,20.5392204523791,-0.791709241692725,349,212,338,365,313,252
"Gramd1b:XM_006510248.5-1","Gramd1b","XM_006510248.5-1",193.620169037143,0.00733200463884882,29.3264010201873,6.11567693341724e-08,6.28716836962816e-05,22.0906939936103,16.1431686998656,-0.920996882506219,238,126,237,227,196,155
"Gramd1b:XM_006510250.5-1","Gramd1b","XM_006510250.5-1",657.193955523381,0.0107042786749409,56.579380126756,5.3974876044513e-14,1.89007365546312e-10,25.8931534075795,40.0153885515644,1.32084682654074,274,1039,245,484,1088,938
"Gramd1b:NM_001357622.1-1","Gramd1b","NM_001357622.1-1",653.511861145155,0.0102994950445866,58.567707511152,1.96413930400343e-14,7.27048382039062e-11,25.8146048242623,39.9136232536654,1.32198571504033,274,1036,244,478,1081,931
"Mir100hg:NR_131928.1-2","Mir100hg","NR_131928.1-2",7.60996282560856,0.0508945463698579,16.3651565304225,5.22367429955675e-05,0.0133141395191385,2.52362108779914,5.63505365926554,2.31965670128534,4,12,2,13,3,12
"Sc5d:XM_006510253.3-6","Sc5d","XM_006510253.3-6",3849.72149728875,0.000589233515147201,11.3299601379889,0.000762665384235037,0.0828116411129199,75.6109623235241,73.2022593258009,-0.117406262725822,4445,2853,4162,5775,3350,2977
"Arhgef12:NM_001359232.1-2","Arhgef12","NM_001359232.1-2",341.452671635746,0.00109710588981632,16.1343087444105,5.90053846375433e-05,0.0145157780101797,24.0664222437223,26.2408852696478,0.257251195617341,293,363,290,443,300,389
"Arhgef12:NM_001359232.1-3","Arhgef12","NM_001359232.1-3",540.280205060331,0.000892175265289455,15.8549072747979,6.8388959906218e-05,0.0161505321090224,30.3142859112676,32.4416380612829,0.205016663574018,471,558,468,717,465,610
"Dpagt1:XM_006509992.3-1","Dpagt1","XM_006509992.3-1",146.874739999902,0.00656396551296947,11.6307085380886,0.000648718388022628,0.0749413526262449,18.1805796556615,15.2240861266681,-0.519026025395427,159,122,137,204,153,128
"Dpagt1:XM_006509995.3-1","Dpagt1","XM_006509995.3-1",135.749885808848,0.0066977120109371,12.2556707793397,0.000463846383717597,0.0602861335207311,17.5497296719265,14.5605134903035,-0.545522308464248,149,115,129,187,138,115
"Bcl9l:XM_006510701.5-3","Bcl9l","XM_006510701.5-3",184.637858653539,0.00374247802615369,12.739131339672,0.000358083966458363,0.0510179732834603,17.1048222172115,20.1538394445152,0.481281862294413,173,115,231,249,194,174
"Cep164:XR_379109.1-14","Cep164","XR_379109.1-14",33.3435619063884,0.0157094258880457,18.3963471335451,1.79401574286426e-05,0.00607344788792353,6.20006966186489,9.52685235491336,1.24311521908232,16,53,8,38,51,42
"Rnf214:XM_011242496.3-13","Rnf214","XM_011242496.3-13",286.794378485344,0.0165067280109751,11.5469507747174,0.000678604600816445,0.0768349786080806,20.2868717714082,25.8287700674128,0.71478144609134,162,350,273,233,338,385
"Sidt2:XR_003947838.2-13","Sidt2","XR_003947838.2-13",107.794849937106,0.0099941538063565,14.3455461848197,0.00015213917178533,0.0283899801884476,12.1215560831589,15.8226955655658,0.776115540859032,64,130,54,91,168,161
"Pafah1b2:NM_001357238.1-1","Pafah1b2","NM_001357238.1-1",97.7834802674581,0.00401101336325956,18.171443961187,2.0188330231404e-05,0.00655719891760962,12.0230306786404,15.2187928247932,0.686230634678165,71,112,64,99,155,108
"Gm39329:XR_870704.3-1","Gm39329","XR_870704.3-1",15.7532254638017,0.0450223541506696,14.8934038461843,0.000113760065594285,0.0232720454367147,3.69809711381419,5.97006108066279,1.38347277088205,6,27,1,8,34,23
"Dixdc1:XM_017313441.3-1","Dixdc1","XM_017313441.3-1",67.9833782017661,0.0283473352788547,10.9975941904239,0.000912302300979038,0.0924144214131854,9.54312579624016,13.5084138495813,1.00908201113851,83,52,64,68,58,84
"Cib2:XM_036155147.1-6","Cib2","XM_036155147.1-6",166.420635894654,0.00243442166688195,11.619276578309,0.000652717836053023,0.0752482265387609,19.055211152397,16.8018296878927,-0.368810784456557,134,146,144,207,293,129
"Chrna5:NM_176844.5-6","Chrna5","NM_176844.5-6",311.298080021995,0.0023285741357486,17.0529769363789,3.6351343526835e-05,0.0100951780072238,25.2037716207406,22.3416375924738,-0.35734670492007,206,97,432,84,408,653
"Tmem266:XM_036155007.1-9","Tmem266","XM_036155007.1-9",56.1451680454516,0.00791416573487522,15.2210962199429,9.56291442466288e-05,0.0205481633792375,8.92795901491482,11.9584376123329,0.847708981376944,26,41,51,51,147,50
"Scaper:XM_030244383.1-10","Scaper","XM_030244383.1-10",178.686572285981,0.00185488813850235,14.3641504953021,0.000150643244665107,0.0282519744699842,19.403137105452,16.6872553883596,-0.441972012970913,203,150,189,284,111,147
"Lingo1:XM_036154897.1-2","Lingo1","XM_036154897.1-2",8.62467312456627,0.0833833091358207,16.304777722556,5.39278111910834e-05,0.0135949646225729,2.15788001706719,5.93699594155433,2.9223923963713,4,7,3,2,33,9
"Lingo1:XM_030244328.2-4","Lingo1","XM_030244328.2-4",5.31339165190498,0.0998613270310645,13.755246626406,0.000208238376792108,0.0352169524427043,1.61348026448505,4.55958658718208,2.99873568805706,3,10,2,0,9,8
"Lingo1:XM_030244328.2-5","Lingo1","XM_030244328.2-5",7.22990496870503,0.0605710942309356,22.9481547777021,1.66429886897969e-06,0.000937163347798105,1.76365521047256,5.43191406472292,3.24764406441953,2,12,4,0,17,10
"Lingo1:XM_030244330.2-3","Lingo1","XM_030244330.2-3",9.57706310854578,0.0857497074897774,13.2702056480854,0.000269657623401188,0.0423441235533483,2.61219663616887,5.92674914224503,2.3659491504104,7,8,5,1,22,17
"Snupn:XR_003947964.2-7","Snupn","XR_003947964.2-7",247.275547713967,0.00146750360027534,14.7234904410318,0.000124485614653872,0.0247769489848341,19.8792512411012,22.5266367623412,0.368613962975028,157,285,164,229,344,345
"Ppcdc:XR_004935519.1-3","Ppcdc","XR_004935519.1-3",531.681137656575,0.00083068593542798,25.273927380755,4.97386883495514e-07,0.00035500275993895,32.8594526349389,29.21959837863,-0.354519721043491,330,697,451,589,615,571
"Ppcdc:NM_001357912.1-1","Ppcdc","NM_001357912.1-1",27.8249871198004,0.0116915546613575,11.0608436046867,0.000881700177164904,0.0903158316750548,8.59040004455474,6.13922907952011,-0.971878647318571,20,30,33,36,24,26
"Scamp5:NM_001301634.1-1","Scamp5","NM_001301634.1-1",751.440368905339,0.000804620754550813,17.1620284624587,3.43229036826798e-05,0.00965468486427238,38.1209406504031,35.8116570797501,-0.192183003688598,720,575,716,963,1118,610
"Fam219b:XM_006511558.5-4","Fam219b","XM_006511558.5-4",249.71058187289,0.00190429082682739,25.8869192632273,3.62014009881978e-07,0.000275023884056541,19.4126565805837,23.2178877429011,0.527859524587817,171,270,139,213,489,293
"Ulk3:XR_379456.5-6","Ulk3","XR_379456.5-6",244.888416939683,0.00189322745543153,13.8805132155694,0.000194807867384496,0.033870423260777,19.3624794871523,22.1680373607838,0.398611346703238,133,278,156,195,278,448
"Csk:NM_001304761.1-3","Csk","NM_001304761.1-3",135.06741547077,0.00357864959199892,17.987525904455,2.22357292078521e-05,0.00698922297329502,14.320494825766,17.6649709601263,0.613139880073961,102,130,106,122,225,157
"Stoml1:NR_028146.1-3","Stoml1","NR_028146.1-3",182.279231632362,0.00305712728013948,16.3456809769263,5.27762994958058e-05,0.0134058418182905,20.249288959729,17.022977457814,-0.509221349747477,136,182,182,200,250,177
"Parp6:XM_011242796.2-1","Parp6","XM_011242796.2-1",350.64446628232,0.00105986249381633,15.6124191987858,7.77423052876667e-05,0.0177786339438111,27.0313592597257,24.3783188622459,-0.307621100936871,335,267,344,397,539,306
"Parp6:XM_030244512.2-1","Parp6","XM_030244512.2-1",348.16779237787,0.00109532737965095,15.6344693081045,7.68410514727753e-05,0.0176286643634872,26.956887934981,24.2883266388075,-0.310357502650602,332,264,341,397,538,302
"Myo9a:XM_036155030.1-27","Myo9a","XM_036155030.1-27",214.387891272889,0.00291098124960942,11.8020634903645,0.000591651079039012,0.0709073252816417,18.365139753525,21.0709062162049,0.404056201701134,278,187,192,320,87,219
"Myo9a:XM_036155031.1-27","Myo9a","XM_036155031.1-27",214.203988663039,0.0028440156151839,12.0390416163274,0.000520977507022925,0.0654105501576632,18.3532010531092,21.0667172593348,0.405377254004699,277,187,192,320,87,219
"Uaca:XM_006511483.5-1","Uaca","XM_006511483.5-1",22.3035080901557,0.0673357277111352,32.9818427480921,9.3023594982607e-09,1.26350284499012e-05,2.49782767337672,8.56880706778318,3.5615737289699,1,30,5,3,43,56
"Parp16:XR_870755.4-1","Parp16","XR_870755.4-1",93.7513686563581,0.0172366870506362,20.1697495109279,7.08647803954711e-06,0.00301850524313018,9.89917388775018,14.7869920024931,1.16638734999669,42,130,35,43,158,169
"Parp16:NM_177460.4-1","Parp16","NM_177460.4-1",93.7513686563581,0.0172366870506362,20.1697495109279,7.08647803954711e-06,0.00301850524313018,9.8991739207849,14.7869920022735,1.16638734027846,42,130,35,43,158,169
"Herc1:XR_001778881.3-2","Herc1","XR_001778881.3-2",1281.3715737828,0.000441259979544663,10.9968161665673,0.000912685345325246,0.0924144214131854,45.4476805430248,47.7046709957468,0.154359220666436,1469,995,1258,1820,963,1279
"Fbxl22:XM_036155359.1-1","Fbxl22","XM_036155359.1-1",704.718345600335,0.0248889513649142,11.1121529023091,0.000857638783402165,0.0892076758206004,32.7144947360113,38.7558796555927,0.51902357001903,484,650,638,755,931,895
"Aph1c:NM_026674.3-1","Aph1c","NM_026674.3-1",31.5673560100454,0.0120238349833727,13.1129213392613,0.000293266021228672,0.0448074425858509,6.31327078765003,8.80348935800609,0.962027021185233,11,47,20,27,48,42
