"","baseMean","log2FoldChange","lfcSE","pvalue","padj","10_S2_Diff_S10","12_S3_Diff_S12","2_S1_S2","4_S2_S4","6_S3_S6","8_S1_Diff_S8"
"Gm45928",1548.65312593403,1.26707848948321,0.153070244905589,1.69338756517442e-18,3.1147933205388e-16,1487,2634,815,844,681,2544
"Pold4",1749.36536474057,1.21522225218263,0.161666896094628,7.60334475794946e-16,9.84163803885446e-14,1701,2991,934,1017,811,2932
"Ccs",1805.10346526167,0.42858364567603,0.156333705197112,0.00286810581045749,0.013854250004692,1560,2504,1295,1471,1180,2221
"Ctsf",766.944178448616,0.544740172686378,0.15896056333063,0.000178267856069917,0.00145624876018329,741,1110,464,563,525,848
"Zdhhc24",1370.90832662459,0.268099330665545,0.106157168000629,0.00877738713198495,0.0335674767265574,1232,1976,1189,1185,978,1436
"Npas4",173.664436892588,-1.18969395519501,0.452760280765211,0.000142633494232975,0.00121137373048654,72,111,177,190,241,43
"Slc29a2",1500.04896096392,-0.43040803285587,0.166958693594942,0.00456231398885098,0.0201235090517914,1125,1793,1749,1954,1615,1346
"Brms1",4811.19326360301,0.438153065383018,0.198301039092854,0.0115482618386347,0.0417221747922691,4642,7127,3965,4329,3346,7336
"Rin1",1988.98112616595,0.83277433571717,0.251340660911648,5.42465494723085e-05,0.000547219038430665,1760,3159,979,991,960,1875
"Eif1ad",14434.3206828261,0.3778212370213,0.0875034204172463,9.35879653118062e-06,0.000128684986532673,13099,23542,12033,13716,10754,18265
"Tsga10ip",252.908911250089,0.591189035807804,0.171432953203099,0.000129283234690041,0.00111791346318164,231,405,184,185,152,316
"Drap1",14535.6008409415,0.454520021979097,0.215664509819895,0.0136455482153845,0.0475146962019921,13590,23127,11164,13124,9854,21285
"Fosl1",6.18441956274424,0.712932285456377,0.776777170924544,0.00836388475461938,0.032316620493756,6,20,4,0,0,20
"Fibp",4644.31592175732,0.412994189863845,0.152574225625059,0.00337537479369658,0.0158128315569758,4433,7544,4053,4362,3595,6985
"Mus81",2206.73582942093,0.413146547420773,0.162656245439163,0.00543097433758858,0.0231496155108055,2122,3558,1699,2096,1716,3066
"Kat5",3488.10421206806,0.35474989424226,0.139932977075867,0.00676757207997062,0.0274326732930415,3018,5211,2706,3042,2592,4328
"Sipa1",1459.88579474784,0.749012547730999,0.385577758668958,0.00436115408116331,0.019383009734615,3270,4630,627,1526,1416,1108
"Pcnx3",10539.8753602116,-0.259013472864003,0.0996993097034309,0.00727992829161314,0.028933437518354,7884,12551,9881,11429,10144,9139
"Ehbp1l1",4477.52924120244,0.475696414767577,0.167596910769486,0.0017569271942209,0.00928160040364383,4496,7081,3482,3869,3419,6348
"Ltbp3",19516.8519570342,0.739339775409206,0.143106674626315,2.4308367541238e-08,7.85396238786162e-07,19183,29621,11239,13642,11245,22440
"Malat1",18937.750507773,-1.0666599668867,0.422059976373361,0.000272268983445348,0.00204631122360771,8873,11741,25402,20788,24154,7951
"Gm42067",82.3744280441555,-0.670434228723804,0.334683219556782,0.00566465041704051,0.0238805899869165,52,75,91,126,125,68
"Syvn1",13901.1098536645,0.402425121200704,0.162751084510816,0.00680573196351423,0.0275341295664538,13228,22044,10609,12142,10189,16615
"Fau",106462.74074771,0.473023818791514,0.212868553014542,0.00956508710605481,0.0359316215562277,102265,169440,86649,95653,73786,167872
"Vps51",9275.12937812278,0.482378921113665,0.211746244689253,0.00798551636576033,0.0310953189737472,9014,15223,7292,8127,6530,13798
"Zfpl1",8260.49509157528,0.504742756629793,0.242656762556578,0.0114000593224088,0.0412791994356053,8080,13111,5481,7004,5544,11406
"Ehd1",24845.1910406452,0.872735649384356,0.237211573943265,1.11024440400284e-05,0.000148096150811295,28573,48766,17802,19886,15730,46524
"Map4k2",2775.85905958158,-0.424043097886566,0.170947203701861,0.00612080779292411,0.0253851302630193,2037,3358,3141,3282,3131,2343
"Ccdc88b",1944.40141873063,1.94784435998729,0.308997208249396,6.88228476595086e-12,4.87549423166296e-10,2937,4383,602,791,641,2871
"LOC118568401",70.922707516451,1.3315930927794,0.489934989913227,7.85088150370139e-05,0.000743228597070494,87,219,49,22,29,116
"Prdx5",17525.6746561021,0.456832787923727,0.219714829743541,0.0144000744587629,0.0495739880685927,16820,27991,14040,16369,12192,27777
"Esrra",9247.84816266473,0.465612981409178,0.191109385767749,0.00576383968850574,0.0242256873979308,9716,15227,7717,8736,6585,13516
"Kcnk4",30.1317140448328,-0.773100722261194,0.515965934822738,0.00867733161189739,0.0332515544815616,14,27,36,26,58,9
"Dnajc4",2194.96057729977,0.480721050988251,0.234102595325756,0.0136188154997995,0.0474452470867745,2231,3628,1667,2020,1593,3432
"Spindoc",8849.7307827626,0.432043168950188,0.194880446141092,0.0116458407204374,0.042016798703863,8846,14397,7012,7965,6410,11837
"2700081O15Rik",18007.2076665748,-0.419755417016467,0.180637458482339,0.00940103786226252,0.0354296123173585,11844,18438,19046,20764,16856,14987
"Mir6991",186.166424580418,-0.544390541009308,0.26428311991028,0.00972891981952828,0.0364165868789162,117,135,182,213,202,144
"Slc3a2",84047.9282290246,0.607628349444998,0.185174711939696,0.000214041521311999,0.00168984814020757,87216,143555,62065,70299,56745,120510
"Snhg1",9566.17577495519,-0.470810872749283,0.221275641293114,0.0120742637929872,0.0432551769930213,7087,11349,11129,12138,10228,6590
"LOC115489078",122.956989001826,-1.1730373338142,0.330832048034049,6.34418526693582e-06,9.32244014452538e-05,65,98,162,172,156,46
"LOC115489084",109.065040659077,-1.62841480587925,0.433070303933759,1.66648082424746e-06,3.03600663802302e-05,35,56,138,120,179,35
"LOC115489083",206.048742265857,-1.58434543092601,0.464892018171943,5.94945155997873e-06,8.82901979909371e-05,109,97,319,327,272,37
"LOC115489082",129.214545150327,-1.10830184800339,0.444502509208142,0.000264247669791281,0.00199892113558924,62,85,175,189,174,60
"LOC115489081",198.104773195958,-1.43069209721733,0.379144229810668,1.82916211855077e-06,3.26709543985444e-05,106,128,261,299,272,47
"LOC115489086",195.445106294844,-1.62824095325689,0.351335422347116,4.654490073697e-08,1.38048093854812e-06,85,91,297,260,306,86
"LOC115489087",284.592941587182,-0.863638882590224,0.294229442788966,0.000169490744634427,0.00140088743564812,160,257,349,391,321,148
"Snord22",688.555564854397,-0.939159389687611,0.36353037729934,0.000363344887013601,0.00258095492404749,418,623,964,934,856,255
"1700092M07Rik",75.7404467399826,-0.532506597129396,0.244535575513121,0.00792168381977643,0.0309041466077938,46,76,93,92,77,61
"Stx5a",10707.1252765696,0.553356639371098,0.189693998167617,0.000947487847947875,0.00563947564110672,9599,17724,7295,8364,7294,14318
"Eml3",19414.5505392982,0.583943217144833,0.206122186866473,0.00104354720933549,0.006091910198373,20152,35031,14308,16691,13851,28567
"Rom1",11140.2954363911,0.609120909153439,0.268390599403914,0.00424520130435348,0.0189722135871671,11994,19685,7630,9593,7506,17884
"Ahnak",24314.3033617681,-1.03678941225945,0.389904381216605,0.000202518493444831,0.00161406700457798,9266,18689,23824,29065,28609,8398
"Gm50340",196.337353448423,0.492606780709272,0.216806658750034,0.00771583168317848,0.0303438249370911,182,261,133,130,141,263
"Fth1",202947.236019778,0.79055863105311,0.219580541774081,2.34865178062811e-05,0.000276523746142565,190926,319637,118231,136477,107020,272368
"Rab3il1",305.884984582326,-0.704563353674812,0.298728607837971,0.00203899894780326,0.0104767872914694,174,260,276,421,346,172
"Mir6993",34.6677515769089,-0.795205374550661,0.415519634860927,0.00373802580369971,0.0171290784697944,23,27,44,36,55,14
"Dagla",3355.38293566094,0.700510674184044,0.154993545581485,7.92979710342865e-07,1.61123949090887e-05,4114,6439,2533,2875,2445,4666
"Syt7",10867.9159907262,0.709825450836087,0.216230631713421,0.000119301715118985,0.00104539810460928,12542,19458,6489,8495,7202,13257
"Lrrc10b",39.1980764232987,2.22463601953786,0.447320945801579,4.86023678361972e-09,1.83960839559065e-07,92,82,11,9,18,96
"Vwce",77.143794479659,-0.577117119382546,0.28798260288608,0.00924354230480652,0.0349680387136006,39,74,122,96,87,85
"Patl1",13179.0884168979,-0.297431930947644,0.102662031254364,0.0027007804329431,0.013173450778875,10311,16673,14473,15449,13139,12332
"Fam111a",18064.6364102335,-0.674253521551983,0.230531981884527,0.0004780461987066,0.00322735052822881,11450,19708,24115,24481,21253,13783
"Gm44505",13261.5974215648,-0.4764820116267,0.126604118263436,6.84205303533283e-05,0.000663910273474753,9539,15606,15402,16398,13737,11016
"Cntf",151.857586768287,-0.795109937167572,0.293928949881668,0.000486608110375506,0.0032735596620032,89,179,197,217,177,67
"Zfp91",27812.9866504252,-0.516161849163995,0.128745337322256,2.10607909173903e-05,0.000253079498422211,19806,32798,32556,34783,29151,21857
"Tle4",8123.77574828005,-1.18928372563751,0.184450993538559,1.58653763811177e-12,1.26977510433457e-10,4045,6261,11522,11033,9235,4643
"Cep78",4646.60925540947,-0.635812007335223,0.240400869199578,0.00136453505373973,0.00758963807476618,2972,4337,5145,5549,5014,2841
"Gm53055",5451.68480658699,0.365207709307444,0.145298694284778,0.00694682847382081,0.0279646854036376,4129,7462,3946,4824,3598,7195
"Vps13a",10667.5085191999,-2.0074532512608,0.3261450471227,1.62634438762298e-11,1.05581472024973e-09,3845,5114,18362,18449,16767,3755
"Pcsk5",5.36711061964345,0.625447302403212,0.929172198559916,0.0032213343501022,0.0152169767937132,8,17,0,0,0,12
"Carnmt1",5060.61215919986,-0.681791579003046,0.170458332597223,8.9399169876927e-06,0.000123949572571537,3290,5237,6096,6354,5391,3368
"Gm38486",36.8503965325032,-1.22549042913646,0.487946631378288,0.000181847539852921,0.00147656755974007,9,24,55,33,39,12
"1110059E24Rik",4015.79301455339,-0.459230570492505,0.193702791884742,0.0070371423690662,0.0282306941528504,2902,4681,4538,4821,4067,2777
"Smc5",8740.21873963547,-0.93420619951918,0.308340537265685,9.01989061937804e-05,0.000830281327470317,4790,6654,11114,11806,10307,5076
"Ptar1",10690.7122152602,-0.988466650340315,0.321237755384418,6.17598659335217e-05,0.000610293416003778,6371,8421,13881,14865,12910,4900
"Ndufb4b",7758.81280317091,0.495461646963616,0.195018536030201,0.0037925146226209,0.0173255735384379,7304,11902,6130,6488,5196,11450
"Kank1",3367.17714108078,-0.826212471645932,0.165631540242209,3.63715221312524e-08,1.11665365676461e-06,1846,3308,3828,4680,3658,2277
"Pum3",22187.1827329202,-0.398232025071366,0.120044175571288,0.000492375076048929,0.00330811053177507,15666,27797,24421,27568,22811,20041
"Rfx3",3379.91249425551,-1.04267283007335,0.306246904057702,1.56220069871512e-05,0.000198291685540904,1820,2756,4102,4769,4117,1538
"Slc1a1",18.2955867889642,1.38757055367704,0.880707926442758,0.00046631970884245,0.0031626209052447,25,38,1,6,0,10
"Cdc37l1",10236.6125458291,-0.834529239926433,0.260408886813203,7.8959515576373e-05,0.000746820966225063,6163,9060,12327,12957,11781,5423
"Gm41829",415.979222078977,-0.641167137902964,0.282339245881184,0.0035616201113407,0.016493730590703,278,380,627,462,473,302
"Jak2",7294.63241219993,-0.725430118208528,0.219141188588601,9.90222064907317e-05,0.000896544321202139,4815,7340,8898,9521,8417,4531
"Insl6",221.427743531052,0.855035385195051,0.197760589644373,7.85229738557577e-07,1.60014406101203e-05,181,320,132,110,104,273
"Rln1",147.414206317149,2.46852086025646,0.387226338035464,8.59067768873917e-13,7.23445463675388e-11,115,216,18,20,21,151
"Ermp1",60691.377028745,0.345737311207395,0.144123149044844,0.0100989095250643,0.0375395780941453,68480,116946,60292,63448,53011,79172
"9930021J03Rik",9321.76692656663,-0.933374700201335,0.246689914706195,5.442248178724e-06,8.19228299064347e-05,5832,8341,12395,12911,11358,5183
"Ranbp6",5386.97952673545,-0.702150556959969,0.306673946992924,0.00246000738944229,0.0122265690801648,3250,4206,5772,6190,5502,2484
"Il33",242.2138312778,1.38283424990317,0.373410394171981,2.50411720697422e-06,4.29392502991066e-05,227,451,110,85,69,289
"Gm36319",50.8976652585254,-0.654928963378373,0.37406256336799,0.0101914740196481,0.0378105128658882,23,78,77,80,65,27
"Dkk1",61228.2672435557,-1.02809813057167,0.147969591219104,7.56773043311055e-14,7.52074594558745e-12,40521,68656,107815,109751,88761,55284
"Prkg1",5810.29575454333,-0.883419799864327,0.278962530915476,7.07833670816573e-05,0.000680523632685633,3851,5233,7355,8715,7237,3168
"Asah2",1136.38242465124,-0.440133328204258,0.207027919055577,0.0139545926989433,0.0483659263312631,881,1250,1372,1297,1166,812
"Sgms1",5585.67003779641,-0.583720144367727,0.197998997858088,0.000733065437175732,0.00456674068690966,3980,6223,6582,7453,6191,3927
"Atad1",18631.8424302385,-0.792871355712997,0.255601802078352,0.000139648524079606,0.00119084583221849,11691,17078,23665,25189,20845,11117
"Pten",24781.0706794832,-0.801143380755624,0.229218424471618,3.30007276621641e-05,0.000368775790738292,16621,24075,31591,34796,28790,14731
"Lipo2",701.356406059155,-0.372627588017096,0.166407063804005,0.0139259626264272,0.0482826571285634,510,867,722,949,672,590
"Pank1",2652.65426940189,-0.670664182014999,0.2157486669804,0.000269884474452942,0.00203422269762895,1731,2653,3286,3633,2846,1913
"Kif20b",9923.07238468699,-1.97296925490395,0.314274821094496,7.96432613232111e-12,5.56679848895471e-10,2794,4735,15971,17013,15463,4649
"Gm41836",232.959266062181,-1.37290811442373,0.439597806009818,2.04827500786085e-05,0.000247124733255662,86,113,266,247,255,55
"A830019P07Rik",1109.05389433739,-1.03489391637046,0.288464187229557,7.94257968369876e-06,0.000111777149924483,572,779,1423,1402,1286,610
"Hectd2",5904.29360225277,-0.687606045139745,0.247225206381263,0.000688539221271828,0.00433963899334204,3567,5770,7358,7584,6464,4021
"Tnks2",41127.1550949095,-0.501852240856066,0.187414314290569,0.00250382399164255,0.0123971359456956,30303,48695,47508,51680,43877,28381
"Btaf1",21290.2248164198,-0.594437153625895,0.187167704491999,0.000329842435737908,0.00238581098136882,14832,23731,26303,27372,23472,15522
"Kif11",31218.9465385014,-0.574893207548961,0.18259366291615,0.000401633504237792,0.00280447983695047,22456,36075,39611,42189,35415,25059
"Cep55",7992.99023255847,-0.432522420287755,0.162517885418389,0.00356819498606709,0.0165106223943098,5946,9264,8924,9485,8353,6274
"Ffar4",367.339783481855,0.604580364610738,0.300572200788965,0.00786439885584657,0.0307493156084741,349,572,340,259,190,708
"Rbp4",2759.55193385628,0.365584733333154,0.156408029245528,0.0111230757241033,0.040521156160306,2369,3854,2613,2349,1780,3992
"Fra10ac1",3430.18803477864,-0.62133602371985,0.184689164440543,0.000148285603288786,0.00124875534753516,2218,3563,4161,4285,3694,2586
"Slc35g1",5206.58725501339,-0.591148250127095,0.148967728699251,1.70950904326261e-05,0.000213882429165714,3917,5931,6656,7196,5943,4342
"Plce1",28698.515569421,-0.65739910710493,0.273536988858983,0.0023368108547643,0.0117394793515938,15832,27758,31962,36509,30607,18262
"Tbc1d12",3518.17218170371,-0.57344427535618,0.174059045066146,0.000245924303859425,0.00189031771540626,2568,3937,4141,4606,3770,2445
"Hells",24239.1360252528,-1.51490047939931,0.28164042004566,1.07164152276949e-09,4.81183106872663e-08,11445,15729,40138,40272,34293,13161
"Aldh18a1",38952.7156708736,0.810391218178214,0.231362599582468,3.04891426416738e-05,0.000344279392597339,41246,75104,25807,29291,23812,59834
"Gm27042",173.414906881222,0.456556710883856,0.219816655429075,0.014490958872715,0.0498119899079718,160,276,127,140,110,210
"Tctn3",1161.9160425482,0.449081464130979,0.136816940909826,0.000460517615919548,0.00312916198581238,1196,1976,1053,1048,891,1636
"Ccnj",2620.77087116119,-0.547524176319543,0.138041598282038,2.16327598896713e-05,0.000259061874429765,1764,2864,2766,3284,2744,1964
"Zfp518a",2166.97259203947,-1.34000178418897,0.36297340544435,2.73795540453899e-06,4.63749490127447e-05,809,1245,3004,2989,2645,1153
"Mir8092",31.8306092271388,-0.770186700034168,0.490278512244147,0.00792382520831825,0.0309045639769196,10,23,54,46,25,20
"Tm9sf3",44038.8143293173,-0.666602748294056,0.183590492292738,4.28325975979419e-05,0.000454532762667633,29574,45907,52755,57085,47946,29573
"LOC118568394",120.966368269244,-1.11897299819014,0.278230508067019,1.02438514674126e-06,1.9852432663602e-05,60,96,160,195,160,82
"Lcor",12948.3302339472,-0.471805931401587,0.201201130117164,0.00709933950338153,0.0284272724491325,9112,15154,13972,15091,13818,8505
"Gm19424",180.57785563255,0.473077177154596,0.204878458644572,0.00772560562527562,0.030376565602176,167,316,173,137,125,269
"Frat1",1757.18113560121,0.444489425746187,0.183166501588876,0.00649023546860369,0.026554877569005,1838,2680,1532,1482,1151,2249
"Frat2",1110.16801941334,0.579787169073244,0.246677592745538,0.00406560176280389,0.0183257960800161,1266,1892,794,948,709,1504
"Hoga1",350.41454562717,0.509869707189565,0.181001782839478,0.00159950366315668,0.00861103782098391,338,573,320,277,223,505
"4933411K16Rik",34.8218724765901,-0.758761608697397,0.457895031356257,0.00726143489407027,0.0288982782869158,8,33,45,58,44,28
"Avpi1",2318.47771330368,0.725357294438414,0.274363721897338,0.000838757419041012,0.00510238013341195,2562,4039,1474,1915,1412,3806
"Zfyve27",11992.7261266486,0.447751033017748,0.197431901368131,0.00960132719381598,0.0360581641282235,11712,20562,9284,10989,8605,16040
"R3hcc1l",2835.01911478786,-0.548530761870444,0.160290335580254,0.000177937973572857,0.00145465160539931,2113,3053,3575,3550,3036,2269
"Hps1",7267.98987156673,0.50222411609934,0.206847000791747,0.0049610635011769,0.0214980104767822,7595,12111,6057,6511,5324,11509
"Cnnm1",1009.59721746284,-0.474978765043147,0.157841182568307,0.00103222355605406,0.0060291631606957,632,1041,927,1205,905,696
"Got1",15908.0981592873,0.742472441627675,0.237700549731617,0.000171090845145307,0.00141096406638614,17438,31183,10714,13292,10489,25298
"Slc25a28",8376.08278511346,0.424447638634272,0.160411270482631,0.00385250714379536,0.0175463124018777,8908,13370,7527,7938,6502,12503
"BC037704",616.287516010029,0.767463133761132,0.256330466339318,0.00022870448884508,0.00177948216200092,704,1115,517,445,370,1104
"Cutc",1163.35945397986,0.450633663098092,0.17517107635477,0.00425587893891254,0.018999686069844,1086,1862,951,1007,736,1478
"Chuk",13805.3920842865,-0.528014111709078,0.193098429369749,0.001869487429702,0.00975750039136702,9390,15511,15738,17076,14401,9773
"Slf2",10078.3778440256,-0.975584105066577,0.276657023920077,1.25974897127241e-05,0.000165304606874913,5936,8270,13317,13669,11518,5013
"Gm35782",151.555441095635,0.467421613572277,0.206474026411476,0.00887173930062174,0.0338616219740407,136,311,125,151,111,226
"Pprc1",19402.7107269579,-0.297666866931539,0.0958335251702736,0.00136604350313199,0.0075948040408824,15129,25220,21994,23404,19193,18797
"Elovl3",695.254170334366,1.04333036999581,0.275721630172664,3.50495575302059e-06,5.71948771868395e-05,944,1459,557,541,366,1448
"Nfkb2",7707.32724082922,0.402318245363738,0.14266808575229,0.00250268660679835,0.0123971359456956,6824,11548,5649,6650,5507,9389
"Trim8",17272.1361962951,0.322050701285405,0.113426849394131,0.00303985862573862,0.0145194538985985,16240,26742,15061,16686,13219,22007
"Sfxn2",2661.18845925522,-0.457320365781887,0.118082640084074,4.77504434644617e-05,0.000496419954886612,2051,3360,3272,3574,2948,2503
"Gm52384",9.47510172197233,1.61819677075139,1.08977753804074,0.000168035918522117,0.00139160551954592,17,25,2,1,0,16
"Slk",41313.9599635493,-0.657881936829822,0.233049873452236,0.000716656048072439,0.00448717846283397,28928,40855,51804,54057,46076,27073
"Gsto1",9080.36586842698,0.441844781983474,0.180736348732369,0.00625854810681439,0.025800693657458,8842,15795,7131,8574,6916,12668
"Smc3",34016.7842189956,-1.41136422627458,0.291052234225573,1.57404598279508e-08,5.34946032629335e-07,16283,24555,49445,56339,48043,17233
"Gm16299",122.532541562677,-0.599911760880713,0.288103569813398,0.00690351550176486,0.0278384262608668,74,105,150,126,163,100
"Bbip1",3888.28783987909,-0.812208218177206,0.217576449260445,1.23880120550342e-05,0.000162861582935431,2519,3632,4738,5408,4378,2320
"Shoc2",15838.4259896909,-0.410423663904466,0.169250950513164,0.00749986564243365,0.029660433095537,11847,19139,18129,19643,16317,13050
"Gucy2g",1005.43736991964,0.437543804578749,0.138614941653504,0.000742713985125629,0.004615877164819,1050,1875,923,1026,869,1596
"Gm31595",25.7661749591069,-0.765822522333507,0.456193868328426,0.00676678428898121,0.0274326732930415,10,30,36,28,45,12
"Tcf7l2",2538.38833659799,-0.985447763664676,0.233244584433809,6.51677501548439e-07,1.35835243836672e-05,1626,2764,3431,4224,3512,1465
"Ccdc186",10681.3091024796,-0.57115509874837,0.277158656031361,0.00843521263139901,0.0325355259742908,7888,10417,12636,13976,12301,6750
"Afap1l2",12.4784540044149,0.859277363785701,0.710658771596923,0.00626789442692945,0.0258316584587822,10,24,2,6,0,15
"LOC118568397",1696.99489542114,0.719351961333661,0.260700728332406,0.000617495709016015,0.00396942597251895,1795,3118,1032,1380,1104,2657
"Gm41874",40.0879118152592,0.65237245028872,0.338183969638783,0.00727885188699495,0.028933437518354,39,77,23,37,19,62
"Hspa12a",8936.6521861534,-0.523839800016508,0.200254095839152,0.00268083897257401,0.0131219683510515,6698,10430,11191,12371,9917,7220
"Vax1",12563.4552987248,-0.48142101310937,0.186690075776069,0.00364656648469563,0.0167943888903103,8743,14391,15274,16618,13463,11440
"4930442E04Rik",483.462286521585,-0.817273531203456,0.242265045787883,4.73705912667418e-05,0.000492959765891964,300,413,666,714,579,399
"Pdzd8",25787.7436243668,-0.770317063156068,0.225866508869675,5.35713176878891e-05,0.000541628235582134,17203,27575,33524,37309,30434,16118
"Gm46660",40.6175401804251,-0.78454846557947,0.493050687820886,0.00718314918539213,0.0286810039232281,18,30,46,60,34,10
"Fam204a",8824.08592329903,-0.662334969696138,0.173270213039798,2.07242217984676e-05,0.000249607241178671,5570,9011,10625,11818,9643,7055
"Eif3a",88093.6704009635,-0.950804209997211,0.221793554677942,5.72004065151029e-07,1.2115508325406e-05,50970,77384,112326,122007,107308,54605
"Sfxn4",711.185382278921,0.554500014766749,0.16510519613763,0.000216780186725909,0.00170734845439353,742,1428,541,718,570,1094
"Grk5",5078.57627767925,-0.678384793577571,0.125357342151925,9.31592928407019e-09,3.3109693061285e-07,3047,5570,5323,6379,5767,3558
"Zfp950",2131.79663533976,-1.4693361807018,0.391434922018274,1.91840011171213e-06,3.40041690130952e-05,839,1394,3123,2957,2894,770
"Clcn5",6999.06677580654,-0.446765247945343,0.135217344015567,0.000430789754469914,0.00296755268116939,4743,8054,7488,7991,6554,5064
"Wdr45",1832.3668592512,1.21225168457865,0.15015905446418,9.29262284602247e-18,1.57142748756649e-15,2108,3203,915,1043,960,2636
"Ccdc120",972.84418060885,0.343145922395164,0.145621846021242,0.0113916432732505,0.0412629759538416,1028,1482,832,906,773,1193
"Tfe3",6946.29603013889,0.836623380859884,0.122358619323775,4.44078033566599e-13,3.86384742151785e-11,6969,12314,4433,5037,4192,9522
"Otud5",18607.6470117967,0.603856027968197,0.114774525760124,3.28694477824704e-08,1.0226104607576e-06,17185,28838,13039,14564,11652,23732
"Slc35a2",6984.85140242656,0.398944466905785,0.117103493718039,0.000356537247352032,0.00254172389677078,6605,10967,5670,6363,5012,8553
"Pqbp1",15511.060642688,0.475307195704875,0.193197486718021,0.00517694397003066,0.022254066852721,14503,24763,12294,13751,10564,22851
"Timm17b",15716.1573281854,0.481691163948678,0.210432076595374,0.00779775690724075,0.0305523790181244,15020,25061,12160,14607,11041,25116
"Tbc1d25",2565.56245213381,0.603055245387911,0.167600465192563,6.95496075163886e-05,0.000671717959868354,2776,4527,2014,2316,1891,4065
"Ssxb3",53.7150388441177,-0.957679114180962,0.402468515565217,0.000604603768332447,0.00390330554746401,13,43,50,57,62,23
"LOC118568438",160.05248588758,-1.27748830073698,0.47216170785531,9.16529910809506e-05,0.000840713722649367,57,86,150,175,185,31
"Gm6829",1419.40506715861,-0.3005389874379,0.126293689665706,0.012107010099303,0.0433450392303714,974,1858,1480,1616,1392,1284
"Dynlt3",2438.99193130953,-1.09909141270145,0.331950527472156,1.85713507816085e-05,0.00022799921225969,1244,1665,3193,3320,3085,1313
"Rpgr",487.539021367357,-0.459163714199504,0.220022586167426,0.013999463419149,0.0484733732556366,338,464,556,552,462,367
"Gm52427",14.5956816453047,1.30307928811149,0.710557311133955,0.000606339480441229,0.00391330642209053,19,29,4,4,2,14
"Gm34301",137.968154752566,0.588581840927669,0.228582645057441,0.00214507714911605,0.0109334279873151,148,241,101,94,112,200
"Atp6ap2",7656.68924987506,-0.567420495649277,0.182757943611675,0.000482960896436777,0.00325843212271003,5089,7618,8116,8926,7292,4618
"Usp9x",44252.0704578333,-0.777028257909534,0.287958920384864,0.000544529043977333,0.00359402880804554,27069,38740,54201,57486,48070,23471
"2010308F09Rik",5.92705293023756,0.759920089991786,0.733020951968087,0.00898757129829265,0.0341971298410268,14,20,3,0,2,4
"Ddx3x",66763.7660322859,-0.99715940741079,0.241955165084091,9.8698421270833e-07,1.92342676173615e-05,37694,56513,87364,96166,78881,39683
"Fundc1",2186.86494649407,-0.368419364145401,0.150047836515321,0.00805838844705608,0.0312919161752443,1576,2436,2517,2564,2077,2040
"Rp2",805.192548675468,-1.42557106705917,0.346560785949967,4.60839813793968e-07,1.00870042332419e-05,274,494,1128,1098,941,376
"Ndufb11",20948.5963520884,0.510842647883566,0.174169467024703,0.00111447191619741,0.0064289853124466,18985,31589,16014,18048,13469,30862
"Cdk16",20621.8774625681,0.311948733168914,0.135071558314379,0.0141191967635649,0.0487912717427805,19341,31815,17598,20073,16468,27183
"Cfp",199.23972418728,-0.532741119159183,0.264724174145472,0.0114601788852111,0.0414610923126281,121,205,219,214,207,115
"Elk1",3047.36275078328,0.374930861852871,0.157739404628054,0.00971342375564772,0.0363650745817134,2919,4575,2496,2713,2214,3848
"Uxt",1373.8216227246,0.485654282903436,0.133132642360979,0.000103274103413952,0.000929422607076037,1231,2171,1114,1162,936,1907
"Zfp182",1080.82143606467,-1.20686162448071,0.401235655739643,4.11488635501999e-05,0.000440415764621549,418,635,1425,1309,1386,548
"Zfp300",102.535510122579,-1.38635387130981,0.451972573288959,2.40648414550168e-05,0.000281370654306116,29,44,120,144,93,42
"Wdr44",740.18592445437,-0.563090282991549,0.181037700897847,0.000485015928344005,0.00326554037666861,418,822,763,877,713,483
"Dock11",1955.76814284462,-0.804879119277292,0.277281061210069,0.000251718938598028,0.00192568202242322,1151,1798,2719,2584,2119,1202
"Il13ra1",810.44117331365,-0.67669184858651,0.156813838639194,2.34173108975473e-06,4.03150732521075e-05,222,481,474,521,480,318
"Lonrf3",4798.32724690588,-0.919344834044218,0.221138951927321,1.18660979793709e-06,2.26200189572207e-05,3106,4626,6754,7006,5539,2763
"LOC115489189",106.058148071424,-0.770132380314578,0.352999669411635,0.00227826606115202,0.0114977042205287,71,107,150,142,120,38
"Akap17b",1076.7775399003,-1.55913170638173,0.225535793569332,8.85613159433008e-14,8.55779831343353e-12,472,696,1590,1655,1305,454
"Nkrf",4021.94190056173,-0.633316687474575,0.155896618688972,9.10742256755949e-06,0.000125971994603664,2439,4002,4411,4566,3998,2629
"Rpl39",25296.265280357,0.498421198754669,0.217961373558397,0.00723543581982413,0.0288385960284912,20950,39238,20243,22092,16896,44745
"Upf3b",2073.84556587178,-1.18551034242735,0.262765783352429,9.54711086360314e-08,2.5965417340972e-06,948,1447,2620,2743,2494,1126
"Nkap",4264.90216153123,-0.579905900459877,0.16107630387884,7.8228848291765e-05,0.000741648524348649,2854,4503,5010,5138,4391,3119
"Rnf113a1",773.12014486961,0.416613438936352,0.128368180954728,0.000593407574629826,0.00384641837168866,733,1089,550,598,564,841
"Rhox1",2486.12742913017,0.643273625560055,0.185442010105316,8.98293997654056e-05,0.00082760662727627,2119,3457,1665,1752,1398,3580
