"","groupID","featureID","exonBaseMean","dispersion","stat","pvalue","padj","WT","KO","log2fold_KO_WT","countData.1_C1P_S1","countData.2_S1_S2","countData.3_F6_S3","countData.4_S2_S4","countData.5_F8P_S5","countData.6_S3_S6"
"Rbfox2:336","Rbfox2","336",1940.22012560986,0.00070429801499987,12.3804562212186,0.000433851130290265,0.0644997170407349,62.6589040368656,66.5671788096064,0.183614692925079,1906,1897,1730,1984,2687,1637
"Rbfox2:339","Rbfox2","339",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:349","Rbfox2","349",1940.22012560986,0.00070429801499987,12.3804562212186,0.000433851130290265,0.0644997170407349,62.6589040368656,66.5671788096064,0.183614692925079,1906,1897,1730,1984,2687,1637
"Rbfox2:352","Rbfox2","352",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:363","Rbfox2","363",1940.22012560986,0.00070429801499987,12.3804562212186,0.000433851130290265,0.0644997170407349,62.6589040368656,66.5671788096064,0.183614692925079,1906,1897,1730,1984,2687,1637
"Rbfox2:366","Rbfox2","366",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:380","Rbfox2","380",1726.34726167917,0.000208731701501748,15.4705841265285,8.37992951898896e-05,0.0219636684484508,59.5943584322113,62.7821810140773,0.157342519851353,1674,1618,1443,1814,2467,1535
"Rbfox2:394","Rbfox2","394",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:407","Rbfox2","407",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:422","Rbfox2","422",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:435","Rbfox2","435",1726.34726167917,0.000208731701501748,15.4705841265285,8.37992951898896e-05,0.0219636684484508,59.5943584322113,62.7821810140773,0.157342519851353,1674,1618,1443,1814,2467,1535
"Rbfox2:448","Rbfox2","448",1726.34726167917,0.000208731701501748,15.4705841265285,8.37992951898896e-05,0.0219636684484508,59.5943584322113,62.7821810140773,0.157342519851353,1674,1618,1443,1814,2467,1535
"Rbfox2:463","Rbfox2","463",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:477","Rbfox2","477",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:491","Rbfox2","491",1726.34726167917,0.000208731701501748,15.4705841265285,8.37992951898896e-05,0.0219636684484508,59.5943584322113,62.7821810140773,0.157342519851353,1674,1618,1443,1814,2467,1535
"Rbfox2:504","Rbfox2","504",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:517","Rbfox2","517",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:530","Rbfox2","530",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:542","Rbfox2","542",1726.34726167917,0.000208731701501748,15.4705841265285,8.37992951898896e-05,0.0219636684484508,59.5943584322113,62.7821810140773,0.157342519851353,1674,1618,1443,1814,2467,1535
"Rbfox2:554","Rbfox2","554",1726.34726167917,0.000208731701501748,15.4705841265285,8.37992951898896e-05,0.0219636684484508,59.5943584322113,62.7821810140773,0.157342519851353,1674,1618,1443,1814,2467,1535
"Rbfox2:567","Rbfox2","567",1726.34726167917,0.000208731701501748,15.4705841265285,8.37992951898896e-05,0.0219636684484508,59.5943584322113,62.7821810140773,0.157342519851353,1674,1618,1443,1814,2467,1535
"Rbfox2:580","Rbfox2","580",1726.34726167917,0.000208731701501748,15.4705841265285,8.37992951898896e-05,0.0219636684484508,59.5943584322113,62.7821810140773,0.157342519851353,1674,1618,1443,1814,2467,1535
"Rbfox2:594","Rbfox2","594",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:607","Rbfox2","607",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:631","Rbfox2","631",1726.34726167917,0.000208731701501748,15.4705841265285,8.37992951898896e-05,0.0219636684484508,59.5943584322113,62.7821810140773,0.157342519851353,1674,1618,1443,1814,2467,1535
"Rbfox2:643","Rbfox2","643",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:655","Rbfox2","655",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:668","Rbfox2","668",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:681","Rbfox2","681",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:694","Rbfox2","694",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:707","Rbfox2","707",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:721","Rbfox2","721",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Rbfox2:733","Rbfox2","733",1743.99320528511,0.000221954931649639,15.4066155106044,8.66842887811213e-05,0.0222092126908579,59.8710406689078,63.095780103926,0.158468412885338,1688,1633,1459,1827,2497,1555
"Myh9:11","Myh9","11",1851.15123477078,0.000295745444427332,13.3788407351095,0.000254478971571148,0.0459669508866362,64.6234479187513,61.7115074904518,-0.139618103575039,1808,1668,1633,2043,2398,1708
"Eif3d:13","Eif3d","13",10535.6224689961,0.00018698069256317,12.7649849084589,0.000353168443366117,0.0573203394250084,139.081498151008,135.744479930229,-0.0859107027487198,9293,10829,9986,11898,12162,9608
"Eif3d:14","Eif3d","14",17237.855872891,0.000143684818226086,15.8221623914338,6.95826934373102e-05,0.0195268184097609,168.473955251137,164.992329200848,-0.0799022084778933,15405,17627,16170,19441,19986,15735
"Eif3d:28","Eif3d","28",10535.6224689961,0.00018698069256317,12.7649849084589,0.000353168443366117,0.0573203394250084,139.081498151008,135.744479930229,-0.0859107027487198,9293,10829,9986,11898,12162,9608
"Eif3d:29","Eif3d","29",17237.855872891,0.000143684818226086,15.8221623914338,6.95826934373102e-05,0.0195268184097609,168.473955251137,164.992329200848,-0.0799022084778933,15405,17627,16170,19441,19986,15735
"Mpst:7","Mpst","7",182.110313617584,0.00415472101637228,12.0088686644587,0.000529479884792205,0.0708094393869514,21.7722757576597,18.4757012960027,-0.476121147510328,130,204,133,232,200,201
"Pdxp:1","Pdxp","1",3134.42875714025,0.000162942847792252,18.1110257747041,2.08391244915785e-05,0.00870459122404017,79.2177261593668,82.1692277415341,0.114019529842082,3098,2774,3600,3215,3978,2391
"Pdxp:3","Pdxp","3",3039.21654408195,0.00016608938410716,16.3320964625975,5.31559633614224e-05,0.0160988005043145,78.1461198043632,80.9503707374593,0.109663374158805,3009,2689,3490,3128,3836,2321
"Csnk1e:12","Csnk1e","12",656.380468158524,0.000441244640305794,16.3879867615727,5.16113050841804e-05,0.0157025721838454,36.5074105272961,39.3928202303852,0.223429701678047,769,523,766,638,763,510
"Csnk1e:23","Csnk1e","23",656.380468158524,0.000441244640305794,16.3879867615727,5.16113050841804e-05,0.0157025721838454,36.5074105272962,39.3928202303852,0.223429701678043,769,523,766,638,763,510
"Csnk1e:81","Csnk1e","81",697.244404550991,0.000361796290793138,14.5269552586709,0.000138168365072343,0.0307205065673873,37.8041172299519,40.4230676613479,0.196958639406233,805,575,804,680,815,539
"Csnk1e:104","Csnk1e","104",656.380468158524,0.000441244640305794,16.3879867615727,5.16113050841804e-05,0.0157025721838454,36.5074105272962,39.3928202303852,0.223429701678043,769,523,766,638,763,510
"Csnk1e:301","Csnk1e","301",697.244404550991,0.000361796290793138,14.5269552586709,0.000138168365072343,0.0307205065673873,37.8041172299519,40.423067661348,0.196958639406235,805,575,804,680,815,539
"Csnk1e:310","Csnk1e","310",656.380468158524,0.000441244640305794,16.3879867615727,5.16113050841804e-05,0.0157025721838454,36.5074105272962,39.3928202303852,0.223429701678043,769,523,766,638,763,510
"Ddx17:7","Ddx17","7",2755.35025168395,0.00014730149854599,13.2676539902028,0.00027002490832026,0.0479902983296377,77.6005300666568,75.0272339697826,-0.10429958793204,2229,2730,2622,2937,3897,2421
"Ddx17:21","Ddx17","21",2755.35025168395,0.00014730149854599,13.2676539902028,0.00027002490832026,0.0479902983296377,77.6005300666568,75.0272339697827,-0.104299587932038,2229,2730,2622,2937,3897,2421
"Ddx17:25","Ddx17","25",11501.9392258314,0.000908513803954474,11.6022476951632,0.000658721584272005,0.0817024516081525,138.862928971621,145.727558481329,0.172853764206721,9689,10089,11518,10597,19292,9656
"Ddx17:34","Ddx17","34",2755.35025168395,0.00014730149854599,13.2676539902028,0.00027002490832026,0.0479902983296377,77.6005300666568,75.0272339697826,-0.10429958793204,2229,2730,2622,2937,3897,2421
"Ddx17:48","Ddx17","48",2755.35025168395,0.00014730149854599,13.2676539902028,0.00027002490832026,0.0479902983296377,77.6005300666568,75.0272339697826,-0.10429958793204,2229,2730,2622,2937,3897,2421
"Ddx17:61","Ddx17","61",2755.35025168395,0.00014730149854599,13.2676539902028,0.00027002490832026,0.0479902983296377,77.6005300666568,75.0272339697826,-0.10429958793204,2229,2730,2622,2937,3897,2421
"Ddx17:100","Ddx17","100",2755.35025168395,0.00014730149854599,13.2676539902028,0.00027002490832026,0.0479902983296377,77.6005300666568,75.0272339697827,-0.104299587932038,2229,2730,2622,2937,3897,2421
"Ddx17:104","Ddx17","104",5824.10308413897,0.000447127279250736,11.1440471588859,0.000843017639186366,0.0936724820512685,104.807114477242,109.040931827919,0.130175656553673,4918,5211,5767,5549,9481,4897
"Gtpbp1:6","Gtpbp1","6",1460.31644515037,0.000187741579227643,12.7908020020997,0.000348327756185566,0.0567052904409142,57.6279260480107,55.0638052727509,-0.136507661525723,1391,1376,1457,1641,1752,1243
"Gtpbp1:18","Gtpbp1","18",1460.31644515037,0.000187741579227643,12.7908020020997,0.000348327756185566,0.0567052904409142,57.6279260480107,55.0638052727509,-0.136507661525723,1391,1376,1457,1641,1752,1243
"Gtpbp1:30","Gtpbp1","30",1460.31644515037,0.000187741579227643,12.7908020020997,0.000348327756185566,0.0567052904409142,57.6279260480107,55.063805272751,-0.136507661525723,1391,1376,1457,1641,1752,1243
"Apobec3:10","Apobec3","10",45.8573092193788,0.0222007257490419,16.5517602918039,4.73400210086156e-05,0.014944272874277,12.1948246052557,7.78087978973144,-1.29812039097616,31,80,21,71,34,39
"Adsl:10","Adsl","10",2762.18074536051,0.000108433537689458,20.869099854774,4.91763973330959e-06,0.00319991385959719,74.7908790888628,77.8677766489942,0.124694136206454,2422,2926,2355,3089,3562,2460
"Rbx1:1","Rbx1","1",6186.93326877888,8.64918808874953e-05,23.9316155075176,9.98189589903738e-07,0.000892513898188488,108.65137546316,110.823255966767,0.0654723724738293,6270,5765,6389,6439,7822,4924
"Rangap1:1","Rangap1","1",6063.30791844786,0.000150295578861789,17.234479452723,3.30385472494701e-05,0.0118363687479089,107.067283484469,110.62349315066,0.107870108805361,6124,5885,5772,6574,7364,5079
"Rangap1:33","Rangap1","33",6063.30791844786,0.000150295578861789,17.234479452723,3.30385472494701e-05,0.0118363687479089,107.067283486167,110.623493148952,0.107870108702041,6124,5885,5772,6574,7364,5079
"Rangap1:49","Rangap1","49",6063.30791844786,0.000150295578861789,17.234479452723,3.30385472494701e-05,0.0118363687479089,107.067283486167,110.623493148952,0.107870108702041,6124,5885,5772,6574,7364,5079
"Rangap1:66","Rangap1","66",6063.30791844786,0.000150295578861789,17.234479452723,3.30385472494701e-05,0.0118363687479089,107.067283486167,110.623493148952,0.107870108702041,6124,5885,5772,6574,7364,5079
"Zc3h7b:1","Zc3h7b","1",1973.81266542023,0.000519614150093062,15.480445682121,8.33632132733182e-05,0.0219636684484508,62.8824373453824,66.8864367231529,0.187404085802051,2010,1694,2200,1884,2809,1464
"Srebf2:19","Srebf2","19",9796.43049498283,6.79742565626971e-05,17.2331582211716,3.3061531060263e-05,0.0118363687479089,132.251309453641,134.508419412768,0.0592525495876863,9620,9201,9563,10975,11270,8664
"Srebf2:38","Srebf2","38",11240.8464555422,5.10107450373381e-05,17.3524732165028,3.10493942282047e-05,0.0115051700871675,140.048388096454,142.071411257114,0.051214488303831,11042,10558,10974,12619,12820,9994
"Cenpm:47","Cenpm","47",77.868949929108,0.00577744385141754,12.2089554890694,0.000475606549923377,0.0673285307009425,11.7919660603369,14.6585877182517,0.629253133803784,98,59,96,87,89,44
"Tcf20:6","Tcf20","6",3645.28162098372,0.00035495921295444,25.6074349252331,4.18424076658786e-07,0.000422823539145236,89.284363156885,84.0153408293186,-0.191706306429897,2966,3942,3109,3996,4649,3487
"Tcf20:12","Tcf20","12",3645.28162098372,0.00035495921295444,25.6074349252331,4.18424076658786e-07,0.000422823539145236,89.284363156885,84.0153408293186,-0.191706306429897,2966,3942,3109,3996,4649,3487
"Tcf20:17","Tcf20","17",3645.28162098372,0.00035495921295444,25.6074349252331,4.18424076658786e-07,0.000422823539145236,89.284363156885,84.0153408293186,-0.191706306429897,2966,3942,3109,3996,4649,3487
"Tcf20:22","Tcf20","22",231.910963322932,0.00127576263733429,11.3479588342323,0.000755309370995902,0.0871437509431085,21.5406060436264,24.0751113150122,0.323053560198456,245,196,230,212,334,198
"Tcf20:23","Tcf20","23",3645.28162098372,0.00035495921295444,25.6074349252331,4.18424076658786e-07,0.000422823539145236,89.284363156885,84.0153408293186,-0.191706306429897,2966,3942,3109,3996,4649,3487
"Tcf20:29","Tcf20","29",3645.28162098372,0.00035495921295444,25.6074349252331,4.18424076658786e-07,0.000422823539145236,89.284363156885,84.0153408293186,-0.1917063064299,2966,3942,3109,3996,4649,3487
"Tcf20:34","Tcf20","34",3597.15630361781,0.000340297652813663,26.0308693867799,3.36001748493458e-07,0.000368297503701865,88.7334712215724,83.5107803713937,-0.190992058453517,2945,3891,3064,3930,4572,3449
"Tcf20:40","Tcf20","40",3597.15630361781,0.000340297652813663,26.0308693867799,3.36001748493458e-07,0.000368297503701865,88.7334712215724,83.5107803713936,-0.190992058453519,2945,3891,3064,3930,4572,3449
"Pacsin2:5","Pacsin2","5",2923.2724413565,0.000210913384083238,12.4039559252599,0.000428425280865229,0.0640994030035406,76.9416429387916,79.702174682235,0.109404837202081,2894,2768,2592,3040,3876,2620
"Pacsin2:15","Pacsin2","15",2923.2724413565,0.000210913384083238,12.4039559252599,0.000428425280865229,0.0640994030035406,76.9416429387916,79.702174682235,0.109404837202081,2894,2768,2592,3040,3876,2620
"Pacsin2:26","Pacsin2","26",2923.2724413565,0.000210913384083238,12.4039559252599,0.000428425280865229,0.0640994030035406,76.9416429387916,79.702174682235,0.109404837202081,2894,2768,2592,3040,3876,2620
"Pacsin2:37","Pacsin2","37",2923.2724413565,0.000210913384083238,12.4039559252599,0.000428425280865229,0.0640994030035406,76.9416429387916,79.702174682235,0.109404837202081,2894,2768,2592,3040,3876,2620
"Pacsin2:49","Pacsin2","49",2923.2724413565,0.000210913384083238,12.4039559252599,0.000428425280865229,0.0640994030035406,76.9416429387916,79.702174682235,0.109404837202081,2894,2768,2592,3040,3876,2620
"Pacsin2:60","Pacsin2","60",2923.2724413565,0.000210913384083238,12.4039559252599,0.000428425280865229,0.0640994030035406,76.9416429387916,79.702174682235,0.109404837202081,2894,2768,2592,3040,3876,2620
"Pacsin2:71","Pacsin2","71",2923.2724413565,0.000210913384083238,12.4039559252599,0.000428425280865229,0.0640994030035406,76.9416429387916,79.702174682235,0.109404837202081,2894,2768,2592,3040,3876,2620
"Pacsin2:83","Pacsin2","83",2923.2724413565,0.000210913384083238,12.4039559252599,0.000428425280865229,0.0640994030035406,76.9416429387916,79.702174682235,0.109404837202081,2894,2768,2592,3040,3876,2620
"Pacsin2:94","Pacsin2","94",2923.2724413565,0.000210913384083238,12.4039559252599,0.000428425280865229,0.0640994030035406,76.9416429387916,79.7021746822351,0.109404837202085,2894,2768,2592,3040,3876,2620
"Pacsin2:106","Pacsin2","106",2923.2724413565,0.000210913384083238,12.4039559252599,0.000428425280865229,0.0640994030035406,76.9416429387916,79.702174682235,0.109404837202081,2894,2768,2592,3040,3876,2620
"Pacsin2:118","Pacsin2","118",2923.2724413565,0.000210913384083238,12.4039559252599,0.000428425280865229,0.0640994030035406,76.9416429387916,79.702174682235,0.109404837202081,2894,2768,2592,3040,3876,2620
