"","groupID","featureID","exonBaseMean","dispersion","stat","pvalue","padj","WT","KO","log2fold_KO_WT","countData.10_S2_Diff_S10","countData.11_F8P_Diff_S11","countData.12_S3_Diff_S12","countData.7_C1P_Diff_S7","countData.8_S1_Diff_S8","countData.9_F6_Diff_S9"
"Trp53cor1:NR_036469.2-2","Trp53cor1","NR_036469.2-2",1129.5388325329,0.00158731819968712,14.5735302692999,0.000134794760794371,0.0659074528066565,43.6474513965363,44.4158509425751,0.0562332768428355,859,1379,1194,907,973,1440
"Cpne5:XM_017317469.3-1","Cpne5","XM_017317469.3-1",41.1596370853099,0.0115887770491422,30.5172075430965,3.30918286061262e-08,0.000120452155057816,11.2995210822388,7.01966623783275,-1.38053970300641,40,14,54,55,56,36
"Notch3:XM_017317293.2-29","Notch3","XM_017317293.2-29",9.10811761009849,0.0538158953799047,13.5200305434128,0.000236030574992333,0.0934811525646666,5.54733118576013,2.6493319579472,-2.13444251058804,11,0,22,5,12,7
"H2-K1:NM_001347346.1-3","H2-K1","NM_001347346.1-3",6420.14298522164,0.000489850679977657,19.1574321479829,1.20367910205175e-05,0.01254649440755,87.0137995138358,90.3896456242971,0.158545321513808,5409,4827,8479,7645,8175,5028
"H2-K1:NM_001347346.1-4","H2-K1","NM_001347346.1-4",5138.42279507335,0.000510092452171981,13.3682129294313,0.000255925099909743,0.0985706811410853,80.5539388420039,83.3973477080124,0.138478036663599,4214,3793,6928,6136,6686,3986
"H2-DMa:XM_030249508.1-1","H2-DMa","XM_030249508.1-1",75.5507127779706,0.0126205915203452,38.0819640565946,6.78342797043327e-10,4.09354886438915e-06,14.0180184816552,8.63274890311732,-1.40961112360894,87,19,120,50,152,33
"Agpat1:XM_006524648.2-1","Agpat1","XM_006524648.2-1",86.8682748266164,0.0113980152281116,27.4233601559015,1.63444914341686e-07,0.000451572698520219,14.7262846098219,9.78061419688521,-1.19155139155864,87,26,198,61,135,40
"H2-Q5:NR_051981.1-2","H2-Q5","NR_051981.1-2",598.658137267649,0.00144909223583528,14.4098916651198,0.000147027973492466,0.0705352861284482,31.8899374439056,34.4049734383073,0.233662707349321,515,377,765,846,749,463
"H2-Q5:NR_051981.1-3","H2-Q5","NR_051981.1-3",2549.91538928006,0.000966132826754154,18.2915132552981,1.89549733558569e-05,0.0175269301212568,63.1303358808616,61.3324754391836,-0.102375090242033,2331,1580,3609,2976,3557,1700
"Cdsn:NM_001355275.1-1","Cdsn","NM_001355275.1-1",146.454715784982,0.00332545419056322,18.3475541459968,1.84055114672694e-05,0.0170877662657018,18.0138500170511,15.3457176654951,-0.470429491140687,140,86,236,147,171,124
"Atat1:XR_004939589.1-11","Atat1","XR_004939589.1-11",667.441045222204,0.00563084425372851,18.2332612958151,1.95435892573197e-05,0.0176443217091792,31.4866214766777,38.3930392538027,0.614494431199637,601,545,797,559,652,864
"Ppp1r10:XM_036160685.1-2","Ppp1r10","XM_036160685.1-2",3657.72697635949,0.00265939783045262,43.4591707568073,4.32898098232365e-11,4.51229364973877e-07,77.8527321172454,66.1330161522536,-0.611989098421766,3036,2503,5444,3750,5054,2815
"Ppp1r10:XM_036160685.1-4","Ppp1r10","XM_036160685.1-4",816.917543300533,0.000556511894640449,19.5257774585165,9.92512700575415e-06,0.0110484972060753,37.3041034969517,39.3185368541069,0.165235345682865,593,746,974,1169,781,792
"Ppp1r10:XM_036160685.1-10","Ppp1r10","XM_036160685.1-10",800.644149686689,0.000889766484240116,22.688321770832,1.90522269292545e-06,0.00318903683978753,36.634465205872,39.2644640470043,0.217489995571404,556,781,988,1136,720,780
"Ppp1r10:XM_036160685.1-17","Ppp1r10","XM_036160685.1-17",553.662195979101,0.00129251459527214,15.8029443634597,7.02930353635874e-05,0.0427713160202416,30.7832060547827,33.1462815639921,0.226675869238685,402,513,663,834,492,530
"Ppp1r10:XM_036160685.1-20","Ppp1r10","XM_036160685.1-20",4162.42825857856,0.000574398975464467,15.9205704574421,6.60568743406735e-05,0.0417297470972614,75.3928051302677,76.7440717866477,0.0683554525963181,3110,3889,5139,5504,4113,3921
"Ppp1r10:XM_006524617.2-2","Ppp1r10","XM_006524617.2-2",2940.64502773749,0.00117450913813658,19.2272294583547,1.16046278764325e-05,0.0122632573553548,69.4885902549177,63.3614653263397,-0.335070496021839,2329,2307,4040,3408,3645,2435
"Ppp1r10:NM_001163818.1-1","Ppp1r10","NM_001163818.1-1",2940.64502773749,0.00117450913813658,19.2272294583547,1.16046278764325e-05,0.0122632573553548,69.4885902549188,63.3614653263386,-0.335070496021959,2329,2307,4040,3408,3645,2435
"H2-T-ps:NM_001271005.1-4","H2-T-ps","NM_001271005.1-4",856.805682631331,0.00480531432822781,14.0146452789824,0.000181392294754479,0.080926372497895,37.1641030456367,40.3078463789994,0.255570858855879,696,436,1452,1022,1147,631
"Slc29a1:NM_001376992.1-1","Slc29a1","NM_001376992.1-1",24.6247182693473,0.0160131622496837,14.6322255076026,0.000130661079354247,0.0651362523330403,5.54402917516236,8.46718876563153,1.22553657653313,13,20,18,44,26,32
"AI661453:NM_145489.2-5","AI661453","NM_145489.2-5",678.604909857041,0.000957986410072223,15.8023025927615,7.03168821173886e-05,0.0427713160202416,35.3045191669622,33.017826706844,-0.206913656875473,728,290,1094,609,955,492
"Tnfaip8l1:XM_036160743.1-3","Tnfaip8l1","XM_036160743.1-3",135.664893846948,0.011817779737149,27.2366591676636,1.80012928138921e-07,0.00047622273304392,13.7621752682262,19.1218721538874,0.964651622944567,97,121,187,200,138,105
"Vapa:NM_001355402.1-5","Vapa","NM_001355402.1-5",119.710514162209,0.0124521514243255,14.203780336302,0.00016404062519012,0.076119199205507,12.9657926696275,17.3799671016293,0.857308331983772,75,198,135,123,83,109
"Spdya:XM_011246602.3-1","Spdya","XM_011246602.3-1",37.9466167694333,0.0357597324321791,14.2566545515089,0.000159495871110886,0.0747954093653659,10.8073413725188,6.45369912549316,-1.49430359337708,23,35,78,10,59,30
"Alk:XR_001782029.3-1","Alk","XR_001782029.3-1",265.919214684069,0.0512540864369885,30.0258521025899,4.26324528916466e-08,0.00014812581162577,26.3136764298781,14.8113357311837,-1.70005650197129,327,105,509,165,492,34
"Alk:XR_001782029.3-5","Alk","XR_001782029.3-5",35.9787736543429,0.0129260489821606,18.0437705608842,2.15883867211372e-05,0.0186813678843181,9.34955154688416,6.71337586140552,-0.95948030918162,31,24,73,22,60,14
"Alk:XR_001782029.3-6","Alk","XR_001782029.3-6",43.8026450996393,0.0110009649500619,44.0994152361438,3.12114169104785e-11,4.23558437408386e-07,10.7990154922339,6.29721097862381,-1.56306788253754,51,14,95,22,72,17
"Alk:XR_001782029.3-7","Alk","XR_001782029.3-7",39.526062321733,0.00905930825484766,42.0358300101413,8.96162309540933e-11,6.85014520582295e-07,10.1951485340071,6.12148406172668,-1.47776502428264,45,18,84,20,65,12
"Alk:XR_001782029.3-8","Alk","XR_001782029.3-8",34.1064894889444,0.0105866788685424,17.1515332246793,3.45130716585884e-05,0.0264695636804711,9.00012042832367,6.60910526678489,-0.894295296536696,36,22,67,17,48,19
"Alk:XR_001782029.3-9","Alk","XR_001782029.3-9",52.0751507505016,0.0201803000758375,16.5233829004419,4.80537983317893e-05,0.03319127957305,11.2672314762252,8.04804925487772,-0.976367389758101,49,26,118,39,74,22
"Alk:XR_001782029.3-20","Alk","XR_001782029.3-20",63.7975111471744,0.00690821849428625,43.7964676160807,3.64362059603686e-11,4.23558437408386e-07,12.4896192292246,8.45386864626334,-1.13359820102726,81,47,118,30,91,18
"Alk:XM_036160268.1-12","Alk","XM_036160268.1-12",51.388570145727,0.0251116985754993,13.8798189980103,0.000194879840210723,0.083923037485396,11.0958347857651,8.02165034531126,-0.941315124822062,65,23,89,43,73,21
"Alk:XM_036160268.1-13","Alk","XM_036160268.1-13",203.252039987467,0.00311670567072762,26.5561820499119,2.55984263312877e-07,0.000605167910575832,16.7596620510887,22.8107928043064,0.910637512199863,130,314,226,244,173,150
"Alk:XM_036160268.1-14","Alk","XM_036160268.1-14",1826.91381793196,0.00615918556244255,50.1191685640597,1.4468668388047e-12,3.01627014552125e-08,47.2085228367046,62.2930453406651,0.941702475832196,1255,2800,2084,1895,1384,1620
"Alk:NM_007439.2-1","Alk","NM_007439.2-1",229.575845262442,0.0500328185118418,29.0853586325212,6.92584262627222e-08,0.000217562538039211,24.4743464568022,13.9023229749232,-1.6677960234327,268,93,457,144,425,30
"Alk:NM_007439.2-29","Alk","NM_007439.2-29",1368.70972610016,0.00227895034764372,109.258686679605,1.42430134751431e-25,3.26615087806592e-20,41.0953798961991,55.5066693089099,0.987689924655788,898,2124,1491,1504,1074,1190
"Gm35551:XR_385838.4-6","Gm35551","XR_385838.4-6",13.219535761523,0.0419497062699837,20.0515551154151,7.5382207543606e-06,0.00886479297695874,3.833430276825,6.02560791401078,1.30686322311032,5,18,8,26,9,16
"LOC118567342:XR_004939619.1-1","LOC118567342","XR_004939619.1-1",100.592739277673,0.005776832842516,22.969016987724,1.64633473097172e-06,0.00291702841476016,15.2464471773634,12.5837673705427,-0.56039282396216,72,77,133,38,116,168
"LOC118567342:XR_004939619.1-2","LOC118567342","XR_004939619.1-2",160.957152927499,0.00443071772198229,25.3010846511863,4.90432884280215e-07,0.00103178080084038,16.0379256250826,18.3022199471092,0.387952242716512,89,187,149,90,117,324
"Ttc7:XM_006524202.5-17","Ttc7","XM_006524202.5-17",92.5938143337623,0.0153299202523533,15.6069681388044,7.79667410590513e-05,0.0456916018656826,11.3396951248376,15.6724864469768,0.944089188519756,58,97,114,163,63,86
"Map3k2:NM_011946.3-6","Map3k2","NM_011946.3-6",122.35249313372,0.00313974918763685,13.6671996866235,0.000218233144353851,0.0892056180581955,16.4785901593295,13.9392496974977,-0.489729538663808,117,154,158,61,83,150
"Rnf14:XM_006526128.2-2","Rnf14","XM_006526128.2-2",492.856007017186,0.00241290216208365,14.6635422984699,0.000128508013058046,0.0646248761456556,28.1641859618552,31.7089779000383,0.360728339820609,300,612,525,597,377,597
"Cep192:XM_006526241.3-17","Cep192","XM_006526241.3-17",1305.18962667177,0.000588654610022602,18.568998918224,1.63863832056795e-05,0.015591949590015,48.3810467875883,45.5193044586781,-0.199199359749919,1070,1787,1715,868,1013,1354
"Ccdc68:XM_006526070.3-5","Ccdc68","XM_006526070.3-5",4.44517178870698,0.110000053790635,14.705915516331,0.00012565154402305,0.063606864170397,4.46772205532443,1.68568342208465,-2.81393388287592,7,1,7,5,6,1
"Tesmin:NM_001286557.1-1","Tesmin","NM_001286557.1-1",5.00752156014255,0.0778303370878475,14.317877445555,0.000154391661007934,0.0729989239911244,4.04613501310604,1.18613579695139,-3.541881231393,7,2,10,0,11,0
"Gpr152:NM_206973.2-2","Gpr152","NM_206973.2-2",132.927244502287,0.0237445868933038,17.9511284242377,2.26650010250959e-05,0.0193934603547422,12.5244534159278,11.6947771838499,-0.199550359911354,281,20,431,32,28,21
"Pola2:XM_006531684.5-1","Pola2","XM_006531684.5-1",73.3582404998009,0.0259493319391326,14.3420152767106,0.000152424767914476,0.0725175063881243,9.48076902791351,13.9990696894563,1.13392825129281,42,90,64,106,37,109
"Lrrn4cl:NM_001013019.3-2","Lrrn4cl","NM_001013019.3-2",2209.19843155038,0.000591139332161348,13.8130517009443,0.000201928605212049,0.0846776337342213,58.2531268005221,59.5818274049797,0.0784361787188228,1592,2347,2608,2293,1711,2879
"Ahnak:NR_104460.1-5","Ahnak","NR_104460.1-5",19.7646870557884,0.0225730889586457,15.288779180247,9.22629415191026e-05,0.0512284956353379,7.96079248533724,4.66279820840637,-1.5471327234579,21,16,43,17,16,10
"Syt7:XM_006527204.5-6","Syt7","XM_006527204.5-6",323.166930149669,0.00185314353686986,43.8139897242348,3.61114550657346e-11,4.23558437408386e-07,21.9973022859542,27.2443856147677,0.640071225597457,217,283,346,628,202,352
"Syt7:XM_030250996.2-1","Syt7","XM_030250996.2-1",532.836010683013,0.00375813360495885,42.5879611413825,6.75740113694862e-11,6.48705031235527e-07,27.5459547687768,34.6668247373394,0.702361040674036,339,495,562,935,321,669
"Gm30541:XR_004940231.1-1","Gm30541","XR_004940231.1-1",93.761101890954,0.0310446611430554,13.5214060406318,0.000235857639857218,0.0934811525646666,9.9363482405731,16.0797306767308,1.40309401516128,129,62,233,23,62,62
"Gm30990:XM_036161742.1-2","Gm30990","XM_036161742.1-2",48.4905895295147,0.0133454849479395,19.13059547036,1.22072249909323e-05,0.0126665701629893,10.0924640950574,8.50817474136818,-0.495331735174886,58,34,48,23,86,35
"Zfp950:NR_131955.1-5","Zfp950","NR_131955.1-5",417.833300247245,0.00109735932430505,21.2393361392802,4.05359317137594e-06,0.00575755645393266,29.1818634574195,26.2226733189537,-0.322958929826406,337,481,583,169,318,603
"Zfp950:XM_036161621.1-5","Zfp950","XM_036161621.1-5",429.497231536683,0.00110671104351669,16.7340743663278,4.30016967554529e-05,0.0309121538970954,29.3515228926553,26.7511756060133,-0.280515981264614,343,503,589,174,321,628
"Porcn:NR_131893.1-6","Porcn","NR_131893.1-6",24.8134321339752,0.0163293383436298,18.125899311905,2.06769843203055e-05,0.0185207952938472,5.30362317344503,8.41329704850952,1.33517719409123,13,29,17,36,17,39
"Usp9x:XM_030251305.1-27","Usp9x","XM_030251305.1-27",763.205229523447,0.00064708434526125,15.2557108488381,9.38924277542916e-05,0.0520073332437274,35.1774111060969,37.6721936924639,0.213606019747063,563,962,776,554,506,1176
"Usp9x:XM_030251305.1-28","Usp9x","XM_030251305.1-28",612.350329100254,0.000984514911898544,13.8617976055073,0.000196757606240542,0.0840107689101519,31.5160261986795,34.131842260653,0.245137878445936,474,815,601,435,380,918
"Rhox3a:NM_194063.3-3","Rhox3a","NM_194063.3-3",32.9171276310357,0.0816555507799918,15.3474770731527,8.94402833300074e-05,0.0502698235590784,10.2697648245921,5.6076346400161,-1.75245533072405,33,16,60,18,53,22
"Rhox4e:XM_006541445.2-3","Rhox4e","XM_006541445.2-3",103.594190477712,0.00471688107099042,13.5581840666556,0.000231280750430334,0.0922371766359694,15.3467336940377,12.6522483272096,-0.563768835892437,95,74,163,98,142,66
"Ints6l:XM_006527976.4-15","Ints6l","XM_006527976.4-15",208.663442560505,0.00223264885391413,16.0372336608614,6.21089756464472e-05,0.0403403108790163,21.2414547380763,18.4772671960821,-0.411979033062216,179,208,268,138,181,277
"Zfp275:XM_006528055.5-3","Zfp275","XM_006528055.5-3",424.487645538639,0.00101484712796729,14.0867116770583,0.000174572750290138,0.0783411444335288,26.7216351807532,29.3482416910133,0.283503714096202,285,466,475,540,367,469
"Gm39520:XR_878127.3-4","Gm39520","XR_878127.3-4",26.8475182493616,0.0285261376710159,24.2708478086743,8.36962491802472e-07,0.00162651602347606,6.63370284849026,8.00196997776931,0.542861415373729,18,24,49,35,26,18
"Zmym3:XR_004940355.1-13","Zmym3","XR_004940355.1-13",358.28709233203,0.00360967715928374,13.9430266889898,0.00018843535724834,0.0826218783609185,24.1350045514754,27.929670476047,0.43876758405308,276,258,430,561,298,405
"Zmym3:XR_004940355.1-18","Zmym3","XR_004940355.1-18",297.661120779041,0.00427388171232453,15.4324621472633,8.55067599484607e-05,0.0485348221889634,21.8664914733005,25.8300070362342,0.497347638218343,206,228,385,488,235,325
"Pbdc1:XR_003953024.1-7","Pbdc1","XR_003953024.1-7",810.336407034419,0.000697886542348355,22.4421400160725,2.16569913824356e-06,0.00349739058863,39.4348801394192,36.4293078933359,-0.248672272323191,703,731,1166,736,915,696
"Pbdc1:XR_386928.4-8","Pbdc1","XR_386928.4-8",808.218539214533,0.000701877689112795,22.9477206767747,1.66467474756715e-06,0.00291702841476016,39.4051709255826,36.3593301940629,-0.252286942087553,703,729,1161,733,915,692
"Pbdc1:XM_006528266.4-8","Pbdc1","XM_006528266.4-8",810.336407034419,0.000697886542348355,22.4421400160725,2.16569913824356e-06,0.00349739058863,39.4348801394192,36.4293078933359,-0.248672272323191,703,731,1166,736,915,696
"Pbdc1:XM_006528270.3-6","Pbdc1","XM_006528270.3-6",810.336407034419,0.000697886542348355,22.4421400160725,2.16569913824356e-06,0.00349739058863,39.4348801394192,36.4293078933359,-0.248672272323189,703,731,1166,736,915,696
"Pbdc1:NM_026312.5-6","Pbdc1","NM_026312.5-6",4135.7746535501,0.0011110511567445,17.0017090455499,3.73461874087859e-05,0.0280789452846988,73.3307753450335,78.3294336918424,0.253346186232916,2891,4865,5056,4178,4160,4036
"Brwd3:NM_001081477.2-21","Brwd3","NM_001081477.2-21",157.964322872208,0.00242215583170668,13.873722970013,0.000195512995837483,0.083923037485396,18.4744448352703,16.0136508949149,-0.419977489379558,151,141,206,71,144,225
"Chm:XR_004940323.1-13","Chm","XR_004940323.1-13",15.6216429812821,0.0255109688197279,14.4956817847203,0.000140481202319268,0.0679632645380703,3.62538191390934,6.59697261118177,1.73004283577133,6,27,6,11,7,34
"Gm15080:NM_001198988.1-4","Gm15080","NM_001198988.1-4",761.123485754564,0.00213944133018882,16.5435936519229,4.75443372528369e-05,0.0331388366002175,37.2395468990264,35.7068130634114,-0.131056333888719,569,799,691,523,544,1383
"Ott:NM_011022.1-4","Ott","NM_011022.1-4",932.81184547456,0.000959145483979993,14.6975193519542,0.000126212424019322,0.0636099521459666,40.5188241812645,39.3381600894915,-0.0935503712456818,660,960,854,628,679,1755
