"","groupID","featureID","exonBaseMean","dispersion","stat","pvalue","padj","Naive","Diff","log2fold_Diff_Naive","countData.1_C1P_S1","countData.11_F8P_Diff_S11","countData.3_F6_S3","countData.5_F8P_S5","countData.7_C1P_Diff_S7","countData.9_F6_Diff_S9"
"3057","Plekha7","634",559.593608706999,0.000805292425872611,14.6152535438503,0.000131843058323003,0.0291421201913761,34.3479377930053,31.6770909197515,-0.242282230079335,559,293,865,687,517,524
"3058","Plekha7","637",751.697656926852,0.00499825474846009,15.1328960652619,0.000100201962601538,0.0241263828666979,35.549468233697,41.8732948164849,0.496533277687364,544,440,979,732,1166,839
"3059","Plekha7","645",10.3462299845879,0.060629333628583,14.5872131304118,0.000133819510309098,0.0293395497563814,2.86048523754198,6.19047837651817,2.22908246733959,8,14,3,3,18,17
"3060","Plekha7","662",559.593608706999,0.000805292425872611,14.6152535438503,0.000131843058323003,0.0291421201913761,34.3479377930053,31.6770909197515,-0.242282230079335,559,293,865,687,517,524
"3061","Plekha7","665",751.697656926852,0.00499825474846009,15.1328960652619,0.000100201962601538,0.0241263828666979,35.549468233697,41.8732948164849,0.496533277687364,544,440,979,732,1166,839
"3062","Plekha7","673",10.3462299845879,0.060629333628583,14.5872131304118,0.000133819510309098,0.0293395497563814,2.86048523754198,6.19047837651817,2.22908246733959,8,14,3,3,18,17
"3063","Plekha7","690",559.593608706999,0.000805292425872611,14.6152535438503,0.000131843058323003,0.0291421201913761,34.3479377930053,31.6770909197515,-0.242282230079335,559,293,865,687,517,524
"3064","Plekha7","706",559.593608706999,0.000805292425872611,14.6152535438503,0.000131843058323003,0.0291421201913761,34.3479377930053,31.6770909197515,-0.242282230079335,559,293,865,687,517,524
"3065","Plekha7","711",751.697656926852,0.00499825474846009,15.1328960652619,0.000100201962601538,0.0241263828666979,35.549468233697,41.8732948164849,0.496533277687364,544,440,979,732,1166,839
"3066","Plekha7","735",751.697656926852,0.00499825474846009,15.1328960652619,0.000100201962601538,0.0241263828666979,35.549468233697,41.8732948164849,0.496533277687364,544,440,979,732,1166,839
"3067","Plekha7","759",751.697656926852,0.00499825474846009,15.1328960652619,0.000100201962601538,0.0241263828666979,35.549468233697,41.8732948164849,0.496533277687364,544,440,979,732,1166,839
"3068","Plekha7","783",751.697656926852,0.00499825474846009,15.1328960652619,0.000100201962601538,0.0241263828666979,35.549468233697,41.8732948164849,0.496533277687364,544,440,979,732,1166,839
"3069","Plekha7","804",751.697656926852,0.00499825474846009,15.1328960652619,0.000100201962601538,0.0241263828666979,35.549468233697,41.8732948164849,0.496533277687364,544,440,979,732,1166,839
"3070","B230311B06Rik","2",120.158972018686,0.0049118151197334,13.3404709154386,0.000259739114630509,0.046078114577668,13.308863452715,16.2737026229775,0.584670786892985,54,122,101,36,221,205
"3071","B230311B06Rik","7",120.158972018686,0.0049118151197334,13.3404709154386,0.000259739114630509,0.046078114577668,13.308863452715,16.2737026229776,0.584670786892986,54,122,101,36,221,205
"3072","B230311B06Rik","10",120.158972018686,0.0049118151197334,13.3404709154386,0.000259739114630509,0.046078114577668,13.308863452715,16.2737026229776,0.584670786892986,54,122,101,36,221,205
"3073","Ears2","18",2915.68375245613,0.00128538073869625,23.3164921273748,1.37416658583602e-06,0.000898846544176596,75.1127096386495,67.8158039737059,-0.345053532469034,2324,2435,2996,3057,4218,3107
"3074","Ndufab1","9",919.773751843187,0.015204708065769,20.3394392771221,6.48500145843101e-06,0.00294989617759785,48.956310771099,35.9058754338176,-0.949004999298863,1063,619,1115,1255,769,836
"3075","Arhgap17","20",217.352931915462,0.00157922135899698,23.2729481067009,1.40563211242697e-06,0.000909304314837617,19.2694570764853,22.8161115231363,0.494883321891006,147,222,192,224,317,247
"3076","Arhgap17","140",217.352931915462,0.00157922135899698,23.2729481067009,1.40563211242697e-06,0.000909304314837617,19.2694570764853,22.8161115231363,0.494883321891006,147,222,192,224,317,247
"3077","Arhgap17","181",217.352931915462,0.00157922135899698,23.2729481067009,1.40563211242697e-06,0.000909304314837617,19.2694570764853,22.8161115231363,0.494883321891006,147,222,192,224,317,247
"3078","Katnip","3",189.519159643494,0.00212467421502083,15.9040882885928,6.66346250965822e-05,0.0182086852198753,21.3591015010476,18.2047979502526,-0.46726147747339,171,186,145,311,173,191
"3079","Katnip","30",189.519159643494,0.00212467421502083,15.9040882885928,6.66346250965822e-05,0.0182086852198753,21.3591015010476,18.2047979502526,-0.46726147747339,171,186,145,311,173,191
"3080","Katnip","57",189.519159643494,0.00212467421502083,15.9040882885928,6.66346250965822e-05,0.0182086852198753,21.3591015010476,18.2047979502526,-0.467261477473392,171,186,145,311,173,191
"3081","Katnip","85",189.519159643494,0.00212467421502083,15.9040882885928,6.66346250965822e-05,0.0182086852198753,21.3591015010476,18.2047979502526,-0.46726147747339,171,186,145,311,173,191
"3082","Katnip","113",189.519159643494,0.00212467421502083,15.9040882885928,6.66346250965822e-05,0.0182086852198753,21.3591015010476,18.2047979502526,-0.46726147747339,171,186,145,311,173,191
"3083","Katnip","140",189.519159643494,0.00212467421502083,15.9040882885928,6.66346250965822e-05,0.0182086852198753,21.3591015010476,18.2047979502526,-0.46726147747339,171,186,145,311,173,191
"3084","Katnip","167",189.519159643494,0.00212467421502083,15.9040882885928,6.66346250965822e-05,0.0182086852198753,21.3591015010476,18.2047979502526,-0.467261477473392,171,186,145,311,173,191
"3085","Katnip","186",189.519159643494,0.00212467421502083,15.9040882885928,6.66346250965822e-05,0.0182086852198753,21.3591015010476,18.2047979502526,-0.46726147747339,171,186,145,311,173,191
"3086","Katnip","213",189.519159643494,0.00212467421502083,15.9040882885928,6.66346250965822e-05,0.0182086852198753,21.3591015010476,18.2047979502526,-0.46726147747339,171,186,145,311,173,191
"3087","Atxn2l","1",4648.00045531877,0.00220913198046236,24.5187760299571,7.35892221481814e-07,0.000590182601488408,91.5231568561115,82.0311439426829,-0.39397616729442,4287,3721,4008,5718,6316,4962
"3088","Atxn2l","24",4648.00045531877,0.00220913198046236,24.5187760299571,7.35892221481814e-07,0.000590182601488408,91.5231568561115,82.0311439426829,-0.39397616729442,4287,3721,4008,5718,6316,4962
"3089","Atxn2l","48",4648.00045531877,0.00220913198046236,24.5187760299571,7.35892221481814e-07,0.000590182601488408,91.5231568561115,82.0311439426829,-0.39397616729442,4287,3721,4008,5718,6316,4962
"3090","Atxn2l","71",4648.00045531877,0.00220913198046236,24.5187760299571,7.35892221481814e-07,0.000590182601488408,91.5231568561115,82.0311439426829,-0.39397616729442,4287,3721,4008,5718,6316,4962
"3091","Atxn2l","95",4648.00045531877,0.00220913198046236,24.5187760299571,7.35892221481814e-07,0.000590182601488408,91.5231568561115,82.0311439426829,-0.39397616729442,4287,3721,4008,5718,6316,4962
"3092","Atxn2l","118",4648.00045531877,0.00220913198046236,24.5187760299571,7.35892221481814e-07,0.000590182601488408,91.5231568561115,82.0311439426829,-0.39397616729442,4287,3721,4008,5718,6316,4962
"3093","Atxn2l","142",4648.00045531877,0.00220913198046236,24.5187760299571,7.35892221481814e-07,0.000590182601488408,91.5231568561115,82.0311439426829,-0.39397616729442,4287,3721,4008,5718,6316,4962
"3094","Atxn2l","165",4575.84367280606,0.00225654850361643,23.3754303165867,1.33269916204374e-06,0.000890996604352343,90.8913110522943,81.5701515737379,-0.388406388121373,4197,3654,3940,5635,6241,4903
"3095","Atxn2l","187",4575.84367280606,0.00225654850361643,23.3754303165867,1.33269916204374e-06,0.000890996604352343,90.8913110522943,81.5701515737379,-0.388406388121373,4197,3654,3940,5635,6241,4903
