"","baseMean","log2FoldChange","lfcSE","pvalue","padj","1_C1P_S1","10_S2_Diff_S10","11_F8P_Diff_S11","12_S3_Diff_S12","2_S1_S2","3_F6_S3","4_S2_S4","5_F8P_S5","6_S3_S6","7_C1P_Diff_S7","8_S1_Diff_S8","9_F6_Diff_S9"
"H2-DMa",1867.44899007133,-0.401363054569095,0.200319867600638,0.000784232826161458,0.0269583248061961,1429,1681,1266,2893,2145,1328,2023,1474,1711,2317,2547,2062
"H2-DMb2",165.27474069039,-1.55095803186218,0.346342400031025,3.3650468305107e-07,6.24439530875919e-05,57,214,76,279,325,51,169,105,168,95,399,51
"H2-DMb1",346.219350467059,-1.48403320155533,0.335900173207208,4.7798815478715e-07,8.21551935879651e-05,101,351,159,659,585,103,417,278,380,229,847,122
"Tap2",8267.18236151096,-0.635167778924108,0.20471747756645,1.69598539693735e-05,0.00149424864657056,5814,8201,5194,13331,9523,5621,10356,6477,8273,10678,11796,5849
"Pbx2",10706.6090931742,-0.433222899525928,0.112793460588139,6.51923287604929e-06,0.000708299451698847,7456,10701,8173,17650,11462,8280,11861,9078,9369,12498,15162,9411
"Agpat1",21270.2180545244,-0.33581432397313,0.154230478947274,0.000932946704216198,0.0304245092390505,17093,21269,16121,33979,21854,15432,24329,18672,19143,26777,29036,16655
"Prrt1",521.735310743672,-0.359853334888445,0.176960095863398,0.000991901383137655,0.0318517306324862,374,540,448,791,512,318,542,446,442,658,662,660
"C2",8.46513181139389,0.519810597113523,1.05042393669351,0.00133282678061362,0.0394746394953207,10,7,16,3,0,7,2,28,0,29,2,5
"D17H6S53E",1343.08933550826,-0.319068051105455,0.146850376678353,0.00105734709277599,0.0329933202208628,934,1243,1133,2062,1425,1100,1674,1484,1251,1310,1743,1039
"Mucl3",312.293219790989,-0.422659360129211,0.290046230585336,0.00178932456912952,0.0470261654005335,191,255,288,479,451,234,379,340,320,215,400,239
"Mdc1",32467.3336157595,-0.370069870785171,0.135597678226817,0.000267237376166144,0.012283469080104,24833,33133,27708,55973,33107,22538,37874,34070,32040,32009,35838,27440
"Mir1894",135.376519947309,-1.84608425340449,0.283167797283201,2.11741234040938e-12,2.1142866364783e-09,60,146,44,262,245,53,180,47,179,59,306,46
"Abcf1",34525.2894782594,-0.405234151172366,0.0869407599333852,3.06641557051286e-07,5.79276289171929e-05,28185,29373,24901,49665,39709,28598,42921,36648,35120,35867,42369,27115
"Prr3",3804.46913765401,-0.388876097054243,0.0966379998441272,5.99801312504611e-06,0.000661959669574168,2840,3496,2903,5440,4201,3147,4457,3885,3713,4389,4495,3431
"Gm10499",1854.11922110809,-0.492882321833319,0.181725942292489,0.000102621444910934,0.00611326442709479,1124,2000,1360,3702,1685,918,1918,1470,1389,2338,3393,1714
"Gm8909",1787.95350422066,-0.483419692025863,0.210357055686401,0.000274356554349434,0.012471130017671,1097,1894,1273,3629,1720,915,1836,1353,1327,2450,3230,1505
"Cdc5l",16415.7712214082,-0.28009059894937,0.111390475770219,0.000744866913223861,0.0258479374149446,14360,12457,12350,23204,18973,14473,20236,19342,16986,17174,18377,12236
"Gm52283",54.3128890199051,-1.23480847692833,0.31614174049691,2.95990978229786e-06,0.000369442548958356,25,51,33,97,78,23,70,40,65,51,92,38
"Vegfa",37877.5461190241,-0.750551299478317,0.131197718333285,8.02163915348409e-11,6.00734826462171e-08,18754,44977,42967,71625,33717,17145,35304,26405,29609,45394,56604,43885
"Gtpbp2",12824.9564016444,-0.333147391145316,0.107084945217679,0.000162080070248559,0.00847545384798513,5763,15504,14048,27272,8667,6059,8732,8447,7066,18915,22318,17530
"Polh",8448.79651656629,-0.390705161272688,0.0944406569920525,3.76443640197117e-06,0.000453657855821457,7500,6793,5941,11818,10357,7916,11200,9144,9368,7469,9025,5720
"Ttbk1",23351.2329903786,-0.394699733267974,0.111873137919905,3.01928969718019e-05,0.00235358682751567,19354,20770,16824,34792,27494,17604,28658,25979,23602,24014,28949,16568
"Ptk7",5242.54318695324,-0.823662694329079,0.254927599496913,1.18216433410917e-05,0.00115296762427606,2290,5274,3670,8557,7306,3409,7154,5848,5584,3885,7566,3223
"Ubr2",26501.3839712148,-0.363858989132489,0.0829175791719749,1.87323870034436e-06,0.000263623773875979,19921,26335,23103,44843,27249,19012,27602,25267,23443,28429,33664,25671
"Trerf1",6208.28190241589,-0.427584356643817,0.146660453842552,0.000107617880854303,0.0063211186096187,6517,4431,3239,6817,9030,6031,9301,7277,8252,4270,4630,4361
"AI661453",2581.08665378118,-0.690080772860159,0.227865436108557,2.01158591314804e-05,0.00171865196574256,1379,3105,1516,4906,2660,1797,2883,1545,2270,2988,4047,2547
"Taf8",8750.9920517414,-0.497813991466506,0.102320514694131,2.53084021421226e-08,7.07589179357559e-06,5466,9085,6882,15088,9299,6113,9499,8053,7647,9160,13067,7903
"Gm20517",8258.31082494231,-0.404409608013472,0.0819936722885256,8.24720669940136e-08,1.96686146552258e-05,6201,7648,6847,12654,9009,6581,9784,8216,7616,8444,10338,7424
"Med20",13098.404655114,-0.375961500553452,0.127790863705488,0.000163330830219049,0.00851961238523193,9227,12076,11861,20528,14035,9375,14717,13698,12016,13541,18342,10815
"Usp49",5259.86326939673,-0.28118398569706,0.136643539280084,0.00162338746726421,0.0443449909643479,4293,4686,4064,7617,5931,4666,6452,5578,5083,5001,5368,5209
"Tfeb",1680.71103290925,-0.432803090633053,0.172821671439764,0.000250519961443539,0.0116220200697115,1052,1546,1188,2342,1913,1430,2224,1814,1703,1923,2067,1292
"Foxp4",8999.07914441636,-0.482443801497294,0.209475633221791,0.000272984498707378,0.0124439390291196,5622,9286,6665,13731,11000,5885,11371,10757,9130,8487,12157,5511
"Oard1",2878.26068841654,-0.576980058851259,0.121859736400612,1.86313585042584e-08,5.42612439549714e-06,2193,2625,2304,4378,3366,1871,3471,2616,2760,3055,3923,2556
"Daam2",15203.5747707913,-0.851781812795108,0.173686449576151,1.51224642698353e-08,4.59569497498806e-06,10486,11282,7696,17970,24321,11194,25792,20463,21189,8969,15367,7754
"Kif6",315.788851089128,-0.522470740396646,0.35594235652645,0.00125070429025727,0.0375730920664823,159,321,303,468,397,182,431,378,348,278,394,175
"Stap2",284.726381791369,0.380396978868327,0.230379022194971,0.00159940377194338,0.0440129890995811,205,234,437,378,161,291,166,295,153,436,315,451
"Tnfaip8l1",690.626140690485,-0.570003296418219,0.336856217791852,0.000703925090828121,0.0250393063142633,440,760,456,1362,713,386,826,455,636,1025,1099,371
"Uhrf1",46574.4493210123,-0.410048099486069,0.141139334968815,0.000129537854164574,0.00724341137060521,36652,39252,30232,72622,53251,39253,58767,45303,48095,51374,60894,33129
"Lonp1",96122.3148305097,-0.341162999644029,0.102375026414811,8.93028632911364e-05,0.00548797709102686,58362,108020,88683,182620,79596,63575,86847,69315,68269,131782,149984,101953
"Mllt1",12245.7868689475,-0.333929695677267,0.150510378824784,0.000883294599251706,0.0290766160937347,9015,11578,8879,18543,13854,9942,14306,13209,12114,13317,16476,8162
"Gm22858",26.1106781929474,-1.05176755791406,0.616549618454946,0.000323650307619482,0.0141387985426519,10,19,3,49,56,15,46,23,37,10,34,14
"Togaram2",862.750490345851,0.485656978945928,0.301071044490093,0.00104858670260205,0.032930188924394,549,595,1813,977,394,736,541,1181,378,1593,810,1197
"Clip4",2431.76089156198,0.337255438198743,0.138327836219653,0.000593153626188745,0.0220529049424677,2475,1458,2696,2383,2286,2876,2039,3751,1837,3193,2096,2708
"Crim1",839.581401658049,1.13090969849576,0.474412958947599,9.6442912671038e-05,0.00577803267371142,946,415,1730,575,230,969,384,1350,437,855,249,2131
"Rmdn2",255.765725650024,0.399447821498744,0.258418964155606,0.00171249622891353,0.0459786599540178,270,141,319,249,185,331,233,445,188,269,168,333
"4933407O12Rik",123.521998294737,-0.509962285661753,0.385564866988668,0.00172851160296721,0.046064482017654,98,106,84,184,184,95,143,64,133,99,195,103
"C230072F16Rik",192.850287631036,0.713181336700211,0.522816592663999,0.00105360100665186,0.032930188924394,113,130,450,201,87,194,92,399,81,220,144,280
"Gm34686",143.2760543178,-1.34307284462891,0.367788556342912,5.78650391726492e-06,0.000641995770587979,54,124,187,241,161,60,163,36,106,140,290,195
"Epcam",55.6513590372631,1.69485390066729,0.498443616351304,5.39748567021335e-06,0.000608493962466149,71,12,58,36,10,149,30,80,24,81,26,106
"Mep1b",192.453566139625,1.60782420970468,0.303431377922872,7.37128220971752e-09,2.59264877014679e-06,195,67,290,87,79,322,114,544,82,224,74,308
"Gm32896",230.946658269222,-1.03453299655452,0.382834811321801,5.52519803307705e-05,0.00368974132342652,174,159,124,261,452,175,382,142,292,112,231,241
"Gypc",550.225286507756,0.436878590736041,0.205028566211252,0.000499801606379609,0.0193955032372101,608,339,525,594,472,682,428,826,378,841,582,506
"Ecscr",268.461042340561,0.998521305892622,0.573123094861919,0.000339785296404933,0.0145926313675689,247,126,461,292,57,280,210,728,118,406,102,364
"Sting1",2496.72897469269,0.49424092432913,0.159780564302256,3.7231410085331e-05,0.00272022800724497,2162,1721,3426,2908,1606,2468,1869,3882,1600,3805,2244,3250
"Gm29417",534.072096773054,0.418080735026175,0.193664535856526,0.000535498671099792,0.0204533180952487,483,360,687,604,424,534,411,774,267,805,464,807
"Pcdhb17",1260.26312983941,0.48118322054253,0.357667949104042,0.00178963612902979,0.0470261654005335,1710,735,1122,1110,710,1888,1054,1550,907,1943,535,2145
"Gm30188",53.5913866998276,-1.20191025736683,0.462621735302156,6.07501550782816e-05,0.00398084375573902,29,42,25,74,65,15,84,46,87,49,82,51
"Pcdh12",70.2779499224862,1.55256175984765,0.300729057776336,1.70351683621024e-08,5.10300636264179e-06,70,44,110,76,22,84,26,81,18,142,48,159
"Fgf1",1244.84066169776,1.41590325472409,0.35701147789682,2.29908773281221e-06,0.000303204846976976,594,847,3297,1439,244,580,272,1843,313,2555,664,3102
"Ppp2r2b",4351.2829363067,0.441861989782929,0.24327821655286,0.000862225464057737,0.0285173592363197,5602,3063,5394,5221,2436,4490,3443,4407,2763,7778,3166,5897
"Slc27a6",33.5583408189289,2.56777445686355,1.02007983645456,4.65588307176438e-06,0.000545414592915236,27,13,110,8,0,36,6,85,5,55,2,71
"Isoc1",5572.58001445699,0.347077572554914,0.182731869341947,0.00134386558227803,0.0396894611194199,4947,3578,8038,6175,4075,6037,4631,8326,3710,7499,4249,7368
"Camk2a",5025.509287486,0.450330587049581,0.182220962252098,0.000235900602121308,0.0111159544401836,5263,3859,6510,6037,2949,4803,4215,7063,3278,8259,3769,6129
"Apcdd1",943.053743443126,0.815569550505875,0.358121293362767,0.000144979281315155,0.00783523337602445,1199,486,1224,757,430,1080,849,2279,690,1370,486,821
"Gm30082",45.169895885835,-1.2220315652021,0.649929229674131,0.000178698586663737,0.0091393430823217,18,48,28,90,57,20,47,4,46,50,116,29
"Clcf1",617.478318984813,0.406904052316816,0.171720068844116,0.00039451240002417,0.0161572861642711,463,612,989,879,303,439,368,648,304,1040,702,918
"Ltbp3",19516.8519570342,0.32162542619782,0.164290891121198,0.00146694309998932,0.041633911356201,15825,19183,21567,29621,11239,18354,13642,19180,11245,36563,22440,23822
"Flrt1",5236.76930816425,-1.98317246411879,0.219753349103682,3.00821983085443e-21,7.00881795924295e-18,1476,7229,2276,11640,7308,2211,7515,1664,6476,3379,8170,4003
"Dagla",3355.38293566094,-0.461697075337564,0.17568813978138,0.00015563295600531,0.00822032104401848,1970,4114,3240,6439,2533,1667,2875,1945,2445,5799,4666,3956
"Slc15a3",127.111949548287,-5.62418170017042,0.550652265184313,7.47773124097188e-26,2.61334243986566e-22,3,260,14,381,196,2,227,5,135,6,303,0
"Gda",125.616804685779,2.80563074748027,0.504347188982293,8.04888705715827e-12,6.75108450806207e-09,324,26,92,52,14,212,36,168,28,282,30,292
"2410080I02Rik",182.53448936319,-0.616584477962167,0.500932768801966,0.0016286339594169,0.0443449909643479,75,235,81,341,210,111,183,51,125,189,452,183
"Tjp2",5305.08180352615,-0.359149725062914,0.154605994946663,0.000615276867952368,0.0225949923714417,3785,4814,4625,7830,6009,3704,6254,6329,5211,5503,6507,4228
"Gm50341",4.3034530165293,-0.534848896332103,1.14600894435145,0.00098470960852074,0.0316692880077782,0,7,8,4,5,0,4,0,7,3,4,8
"Ermp1",60691.377028745,-0.522201396787283,0.167950140229466,2.84077246126748e-05,0.00223101714383213,45635,68480,52611,116946,60292,31314,63448,45742,53011,72437,79172,56500
"Dkk1",61228.2672435557,-0.797876097082645,0.157942939280797,4.79775721255858e-09,1.81709064093784e-06,54418,40521,25842,68656,107815,51722,109751,79621,88761,24824,55284,21738
"Lipa",1088.18840596501,-0.700261597179152,0.303453580871587,0.000144177039381607,0.00783224958236504,424,1157,854,2084,1380,809,1199,817,957,782,1889,943
"Ppp1r3c",261.726098728057,0.559872167257778,0.309866338785198,0.000567881727089125,0.0213403439701288,242,170,244,233,174,371,206,508,194,352,156,372
"Slit1",4451.3107242303,-0.466815740632409,0.33708660456615,0.00173326574084581,0.0460696705530451,3452,4940,2729,7936,5088,2099,5127,3310,4275,6373,6837,2500
"Golga7b",1401.71906390447,-1.32100216630146,0.282770275704592,2.09788066222961e-07,4.31279015747967e-05,845,1385,465,2272,2179,634,2107,853,1704,1390,2581,580
"Scd1",17641.6747746885,-0.410105991064709,0.161210877940892,0.000276138614336057,0.0125061568121227,11632,15375,14326,26781,18594,13290,23400,21058,18481,19841,19095,14148
"2310034G01Rik",111.013244809146,-0.572977029097109,0.442456085841818,0.00157809019962912,0.0437711288307184,92,124,64,172,140,58,136,48,113,152,136,113
"Sfxn2",2661.18845925522,-0.285552044124174,0.138448260231299,0.00157029541908695,0.0436393477603911,2608,2051,2027,3360,3272,2189,3574,3381,2948,2397,2503,1900
"Sorcs1",166.921528404877,1.35096871618253,0.660443028034903,0.000108284653679711,0.00634251648885436,175,43,398,118,50,113,86,657,62,237,50,134
"Gucy2g",1005.43736991964,-0.509809788784456,0.159545143152836,2.40750225025561e-05,0.00197198885490663,555,1050,876,1875,923,682,1026,751,869,1344,1596,861
"Gm31734",69.3281072709222,-0.900809275764084,0.458080572799984,0.000261938164305768,0.0120716074007201,31,59,49,84,106,54,88,42,88,61,128,42
"Eno4",640.590427645164,-0.376551530856627,0.233120726436725,0.00173346591426985,0.0460696705530451,455,575,426,954,773,482,746,617,658,779,960,401
"Gm5169",28.1185133923839,-3.98047815491238,0.772829717657341,6.56208353348074e-10,3.44000824033894e-07,2,48,2,60,40,2,55,4,62,2,40,12
"Gm2012",25.5195595451154,-3.47166773515967,0.798763824982927,9.70551104422954e-09,3.28249775945886e-06,3,44,2,56,38,2,46,5,59,2,30,11
"Gm14525",9.58579356761824,-0.604941256286428,0.849058141176378,0.00191546332424627,0.0499569035399502,0,16,1,18,12,5,15,4,24,0,14,2
"Gm6121",31.5300449398831,-3.32922331339588,0.709436521958536,1.51822807194733e-09,6.77355839163056e-07,2,54,3,67,50,4,54,9,76,2,36,10
"Gm10230",26.716579650405,-3.3032710673444,0.725219624682108,2.8766104104547e-09,1.13810648484575e-06,2,44,2,63,38,4,47,6,61,2,36,9
"Gm10058",18.2769457994219,-2.32996456142983,0.723516483274303,1.35273090059711e-06,0.000199756438412823,2,28,2,45,28,5,32,6,36,2,24,7
"Gm4836",18.4916813406286,-2.19962604978255,0.715030899735831,2.6359432445539e-06,0.000337748118892316,2,28,2,47,28,6,32,6,36,2,24,7
"Gm10147",18.3566291935559,-2.33944378349751,0.717729434679292,1.19072525422453e-06,0.000177080268481093,2,28,2,45,28,5,32,6,36,2,25,7
"Gm10096",17.8147448171145,-2.51955437419272,0.75179966983054,6.22066892309877e-07,0.000103524767181316,2,28,2,45,28,4,31,5,33,2,25,7
"Gm10488",18.1234284478579,-2.92957990431326,0.804904648927472,1.39624227663731e-07,2.98753105089875e-05,2,28,2,45,31,3,29,3,27,2,38,7
"Gm14632",25.9628444120505,-3.86495220481416,0.729674139537881,2.48055857703496e-10,1.5762070546014e-07,2,40,2,57,47,3,39,3,55,2,46,9
"Gm10487",16.3241438348633,-3.08269521528913,0.942101402727427,4.71167175042897e-07,8.16521032518554e-05,2,28,2,47,28,2,28,2,24,2,24,7
"Gm10486",17.0601026691977,-2.82424767651334,0.826693600519005,3.34572091276137e-07,6.24439530875919e-05,2,28,2,45,28,3,29,3,27,2,28,7
"Gm14819",24.7861307895074,-3.70941550141854,0.778847233559948,2.24770705408796e-09,9.2834398407993e-07,2,44,2,57,38,3,39,3,55,2,36,9
"Il13ra1",810.44117331365,1.42469719487258,0.152166742911443,1.23084422996304e-21,3.22619658226189e-18,1223,222,781,481,474,1486,521,1727,480,1216,318,1056
"Zcchc12",412.361890473655,1.26728015795292,0.3169549298882,2.25790608849533e-06,0.000302836634204219,530,180,446,338,128,608,216,430,200,1159,198,742
"Tmem255a",548.146144548781,-0.654514024539194,0.391027598707153,0.000625698901615379,0.0229375529160365,298,462,356,744,790,423,954,721,823,240,386,366
"Smarca1",1304.5477205743,-0.580930035734166,0.385120795284016,0.00100614326245514,0.0321613080341797,1318,810,851,1077,2307,922,2389,1525,1969,438,897,877
"Gm30993",173.878912666751,-0.843241654692985,0.452211099665097,0.000338094414385025,0.0145874522124271,154,125,69,178,358,136,306,133,253,54,138,142
"Tcp11x2",22.4288886205231,1.00575401694757,0.759522387084659,0.000540700574509846,0.0205026226887829,28,8,47,6,3,24,10,40,8,35,4,64
"Vegfd",849.83625831754,0.984337931375089,0.309267888101279,1.73986679654483e-05,0.00152649652120287,922,372,1000,767,540,1376,599,1939,586,682,493,1153
"Egfl6",47.289594896365,0.713101722154172,0.621457551349729,0.00147242815456636,0.041633911356201,58,18,40,40,22,73,24,68,19,66,16,143
"Nlgn4l",479.389251327372,4.03073977801167,0.392505579500027,2.59935149351185e-26,1.090116029349e-22,1167,45,573,61,26,953,65,691,60,1247,24,1035
"mt-Rnr1",150252.23275529,-0.688888836584242,0.268357149483071,7.61434657105572e-05,0.00488272884551888,85313,125898,123268,216727,228316,110406,204155,175302,175087,109768,182192,81158
